X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1633.12, -119.168, 95.6719, 93.1932, 2.02873, 1.21641, image00001.jpg, 138.253856, 213876, 356.562500, -2.312500, -3.125000
1633.18, -119.152, 95.8203, 93.2446, 1.66622, 1.0689, image00002.jpg, 267.373440, 213889, 356.562500, -2.375000, -3.312500
1633.12, -119.154, 95.6642, 93.1824, 2.0564, 1.20063, image00003.jpg, 395.855456, 213901, 356.562500, -2.500000, -3.500000
1633.1, -119.154, 95.6744, 93.1818, 2.00992, 1.22354, image00004.jpg, 527.054272, 213915, 356.562500, -2.562500, -3.625000
1624.07, -119.809, 95.6978, 92.9152, 2.66353, 1.43583, image00005.jpg, 660.003936, 213928, 356.750000, -2.562500, -3.625000
1604.58, -121.131, 95.9637, 92.8573, 2.21818, 1.52738, image00006.jpg, 790.704160, 213940, 356.812500, -2.437500, -3.625000
1570.6, -123.485, 96.6484, 92.8931, 1.53276, 0.948991, image00007.jpg, 927.203680, 213955, 356.937500, -2.812500, -3.750000
1538.58, -126.246, 97.1833, 92.6842, 2.00869, 1.2927, image00008.jpg, 1058.899296, 213968, 357.000000, -2.500000, -3.687500
1503.7, -128.716, 97.3566, 92.5317, 2.17821, 1.28316, image00009.jpg, 1191.856544, 213981, 357.062500, -2.625000, -3.750000
1465.57, -131.747, 98.2789, 92.2733, 1.93162, 1.68215, image00010.jpg, 1326.994848, 213995, 357.125000, -2.500000, -3.687500
1429.47, -134.302, 98.9517, 92.3155, 1.50376, 1.34273, image00011.jpg, 1459.438368, 214008, 357.125000, -2.687500, -3.750000
1393.26, -136.909, 99.1896, 92.9745, 1.51369, 1.16181, image00012.jpg, 1591.928384, 214021, 356.937500, -2.625000, -3.875000
1352.48, -144.992, 99.6006, 100.878, 1.07971, 1.34937, image00013.jpg, 1726.646336, 214035, 349.687500, -2.250000, -4.000000
1314.4, -154.074, 100.259, 102.855, 1.21925, 1.40177, image00014.jpg, 1859.204096, 214048, 346.875000, -2.062500, -4.062500
1277.7, -163.969, 100.504, 103.019, 1.5909, 1.49952, image00015.jpg, 1995.542720, 214061, 346.562500, -2.000000, -3.937500
1239.09, -174.277, 101.067, 103.32, 1.60544, 1.37631, image00016.jpg, 2127.547264, 214075, 346.500000, -1.937500, -3.937500
1203.21, -184.192, 101.748, 103.432, 1.43746, 1.48154, image00017.jpg, 2259.789888, 214088, 346.375000, -1.812500, -3.875000
