X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1597.22, -106.79, 96.321, 88.3566, 1.82094, 0.991626, image00001.jpg, 135.188608, 209910, 357.687500, -2.687500, -4.125000
1597.28, -106.784, 96.4577, 88.3989, 1.46241, 0.883585, image00002.jpg, 236.151872, 209920, 357.687500, -2.687500, -4.187500
1597.21, -106.79, 96.318, 88.3548, 1.81334, 0.982012, image00003.jpg, 364.693216, 209933, 357.687500, -2.750000, -4.250000
1597.29, -106.797, 96.4458, 88.3927, 1.43614, 0.873255, image00004.jpg, 492.275808, 209945, 357.687500, -2.750000, -4.312500
1596.56, -106.403, 96.2028, 88.0333, 2.73433, 1.13873, image00005.jpg, 620.780704, 209959, 357.750000, -2.750000, -4.312500
1585.29, -105.729, 96.7019, 87.1833, 1.56911, 0.966369, image00006.jpg, 748.206176, 209971, 358.812500, -2.812500, -4.125000
1555.63, -104.013, 96.7902, 86.3588, 2.50651, 1.03448, image00007.jpg, 876.987200, 209984, 359.562500, -2.937500, -4.187500
1516.99, -102.662, 97.5667, 85.8604, 1.61937, 1.05627, image00008.jpg, 1003.394144, 209997, 0.062500, -2.875000, -4.125000
1474.05, -100.286, 98.604, 85.5654, 0.318779, 1.04491, image00009.jpg, 1131.993792, 210010, 0.312500, -3.062500, -4.375000
1429.24, -98.6367, 98.7303, 85.431, 1.15823, 1.12427, image00010.jpg, 1260.502496, 210023, 0.500000, -3.187500, -4.375000
1383.16, -96.9657, 99.4966, 85.2872, 0.980308, 1.05602, image00011.jpg, 1391.163136, 210036, 0.562500, -3.187500, -4.375000
1336.76, -94.7941, 99.7623, 85.3672, 1.94315, 1.09412, image00012.jpg, 1522.582816, 210049, 0.500000, -3.125000, -4.312500
1289.59, -92.8375, 100.436, 85.4472, 1.7119, 1.10449, image00013.jpg, 1654.388416, 210062, 0.312500, -2.875000, -4.250000
1239.12, -90.4437, 101.161, 85.9523, 1.67003, 0.560006, image00014.jpg, 1790.388480, 210076, 0.250000, -2.875000, -4.375000
1190.4, -89.1028, 101.495, 86.1697, 0.524522, 0.503791, image00015.jpg, 1922.685824, 210089, 0.187500, -2.937500, -4.250000
1143.61, -87.0559, 102.43, 85.7733, 2.03735, 0.87726, image00016.jpg, 2055.133248, 210102, 0.187500, -2.875000, -4.250000
1092.58, -85.2706, 103.313, 86.0891, 1.98492, 1.0588, image00017.jpg, 2190.949760, 210116, 359.937500, -2.812500, -4.312500
1044.87, -84.224, 104.254, 86.9323, 2.02779, 1.29504, image00018.jpg, 2322.919648, 210129, 359.562500, -2.562500, -4.250000
999.074, -86.8692, 105.254, 93.8041, 2.01964, 1.72042, image00019.jpg, 2454.963232, 210141, 352.437500, -2.000000, -4.250000
942.436, -94.5199, 106.003, 97.0409, 1.90517, 1.45352, image00020.jpg, 2590.402752, 210156, 349.250000, -1.812500, -4.125000
895.493, -101.941, 106.95, 97.5363, 1.69738, 1.4741, image00021.jpg, 2723.296608, 210169, 348.812500, -1.937500, -4.125000
846.621, -111.801, 107.923, 104.698, 1.72529, 1.48416, image00022.jpg, 2858.610112, 210183, 342.000000, -1.625000, -4.250000
