X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
185.444, -1878.14, 122.618, 84.3033, 1.74194, 0.770228, image00001.jpg, 129.742432, 260142, 133.750000, -3.312500, -3.500000
185.781, -1878.27, 122.624, 84.2394, 1.3696, 0.941253, image00002.jpg, 258.578112, 260152, 133.750000, -3.250000, -3.687500
185.695, -1878.24, 122.695, 84.254, 1.40085, 0.947679, image00003.jpg, 388.328704, 260163, 133.750000, -3.250000, -3.812500
185.888, -1878.36, 122.59, 84.1607, 1.43267, 0.927718, image00004.jpg, 519.614528, 260186, 133.750000, -3.250000, -3.937500
185.787, -1878.27, 122.623, 84.2418, 1.36848, 0.942991, image00005.jpg, 651.684000, 260199, 133.750000, -3.187500, -4.062500
185.61, -1878.1, 122.556, 84.3081, 1.67053, 1.00926, image00006.jpg, 787.703040, 260213, 133.750000, -3.187500, -4.125000
185.542, -1878.21, 122.583, 84.2938, 1.64665, 0.756006, image00007.jpg, 919.938720, 260226, 133.750000, -3.187500, -4.187500
177.256, -1877.44, 123.09, 84.3183, 0.415417, 0.997072, image00008.jpg, 1051.158304, 260239, 133.812500, -3.000000, -4.250000
154.551, -1876.05, 123.294, 84.1779, 1.38015, 0.890871, image00009.jpg, 1187.223808, 260253, 133.750000, -2.875000, -4.312500
130.167, -1874.2, 124.031, 84.4287, 0.734547, 0.452211, image00010.jpg, 1324.605568, 260265, 133.750000, -2.937500, -4.375000
107.683, -1872.48, 124.332, 84.3669, 1.00263, 0.624533, image00011.jpg, 1455.100352, 260275, 133.750000, -2.937500, -4.437500
84.2543, -1871.8, 123.644, 83.7949, 1.10024, 1.28042, image00012.jpg, 1587.917792, 260285, 133.687500, -2.937500, -4.437500
61.3398, -1869.15, 124.496, 84.3993, 1.53834, 0.419937, image00013.jpg, 1720.003808, 260295, 133.687500, -2.937500, -4.437500
11.7547, -1866.44, 124.56, 84.0672, 0.831778, 0.835577, image00014.jpg, 1855.254624, 260316, 133.687500, -3.000000, -4.437500
-11.6654, -1864.31, 125.424, 84.2225, 0.687035, 0.674516, image00015.jpg, 1987.969888, 260326, 133.687500, -3.000000, -4.437500
-35.8399, -1862.36, 125.646, 84.167, 1.0671, 0.491501, image00016.jpg, 2120.023776, 260336, 133.812500, -3.000000, -4.500000
-86.3756, -1859.33, 125.829, 83.9838, 1.67191, 0.955381, image00017.jpg, 2255.176000, 260357, 133.687500, -2.875000, -4.500000
-124.917, -1857, 126.118, 83.7203, 1.63001, 1.23046, image00018.jpg, 2387.751040, 260373, 133.562500, -2.875000, -4.562500
-154.063, -1853.19, 126.424, 78.7107, 1.68061, 0.977873, image00019.jpg, 2523.772224, 260386, 138.250000, -3.062500, -4.375000
-183.162, -1846.21, 127.599, 76.3254, 1.2445, 0.704202, image00020.jpg, 2655.771200, 260399, 141.250000, -3.250000, -4.375000
-216.056, -1839.13, 127.745, 76.268, 1.53862, 0.82118, image00021.jpg, 2787.220608, 260413, 141.375000, -3.250000, -4.437500
-246.629, -1832.36, 128.51, 75.7472, 1.1379, 0.62281, image00022.jpg, 2923.094432, 260426, 141.625000, -3.375000, -4.437500
-277.088, -1826.19, 128.93, 74.0683, 1.21998, 0.87832, image00023.jpg, 3056.247712, 260439, 143.500000, -3.250000, -4.250000
-310.439, -1817.31, 129.358, 73.0575, 1.22998, 0.889666, image00024.jpg, 3188.467520, 260453, 143.937500, -3.312500, -4.312500
-335.369, -1805.94, 129.88, 62.096, 1.18129, 0.465182, image00025.jpg, 3323.843296, 260465, 155.437500, -4.125000, -3.937500
-344.358, -1801.36, 130.024, 59.3314, 1.00792, 0.473624, image00026.jpg, 3456.091072, 260469, 160.750000, -4.437500, -3.625000
-391.847, -1775.93, 130.849, 55.9558, 1.42079, 0.333377, image00027.jpg, 3588.180416, 260490, 161.562500, -4.312500, -3.562500
-413.335, -1764.88, 129.7, 52.4679, -0.189319, 0.33777, image00028.jpg, 3723.033760, 260500, 170.562500, -4.937500, -3.062500
-429.862, -1745.39, 131.642, 44.8342, 1.60309, -0.293965, image00029.jpg, 3856.149440, 260510, 174.562500, -5.062500, -2.937500
-469.408, -1707.32, 132.728, 43.0557, 1.1131, -0.0706262, image00030.jpg, 3991.808608, 260531, 174.875000, -5.062500, -2.875000
-487.966, -1687.94, 132.716, 40.9578, 0.909325, 0.201998, image00031.jpg, 4124.138464, 260541, 178.687500, -5.250000, -2.500000
-505.323, -1672.5, 130.616, 36.4525, 0.73676, -0.0230245, image00032.jpg, 4255.854272, 260551, 182.750000, -5.437500, -2.250000
-541.188, -1621.84, 133.788, 34.7644, 0.609235, 0.0106076, image00033.jpg, 4392.002592, 260573, 183.125000, -5.500000, -2.375000
-564.565, -1594.53, 132.225, 34.0982, 0.677773, 0.727949, image00034.jpg, 4524.038464, 260586, 183.125000, -5.437500, -2.187500
-586.282, -1561.16, 134.577, 35.061, 0.961289, -0.472318, image00035.jpg, 4656.024160, 260600, 183.000000, -5.312500, -2.250000
-609.495, -1534, 132.579, 34.8476, 0.638604, 0.183164, image00036.jpg, 4791.743872, 260613, 182.812500, -5.375000, -2.250000
-629.315, -1504.48, 133.325, 29.4197, 0.65362, 0.587423, image00037.jpg, 4923.873312, 260626, 187.250000, -5.437500, -1.937500
-646.24, -1472.86, 135.553, 26.4214, 0.742965, -0.231272, image00038.jpg, 5055.207232, 260639, 191.500000, -5.375000, -1.625000
-665.696, -1440.85, 134.244, 25.3402, 0.893878, 0.707103, image00039.jpg, 5191.231232, 260653, 191.875000, -5.250000, -1.500000
-677.588, -1410.21, 136.076, 21.1599, 0.952367, -0.385545, image00040.jpg, 5323.012000, 260665, 196.812500, -5.250000, -1.125000
-686.384, -1387.21, 136.861, 18.7945, 0.798147, -0.198089, image00041.jpg, 5459.114816, 260674, 199.375000, -5.500000, -0.937500
-696.266, -1361.32, 136.542, 18.4253, 1.15711, -0.894153, image00042.jpg, 5591.576512, 260684, 199.500000, -5.375000, -1.062500
-714.77, -1306.72, 137.864, 16.3218, 0.785408, -0.532319, image00043.jpg, 5724.809376, 260705, 201.375000, -5.500000, -0.750000
-723.568, -1280.52, 137.526, 16.4448, 0.721582, -0.587066, image00044.jpg, 5859.408256, 260715, 201.937500, -5.562500, -0.687500
-730.118, -1255.45, 137.864, 10.7296, 0.628305, -0.931982, image00045.jpg, 5991.292384, 260725, 215.500000, -5.625000, 0.125000
-733.05, -1223.04, 137.884, -1.44843, 0.342756, -1.10371, image00046.jpg, 6123.353120, 260737, 221.562500, -5.562500, 0.625000
-731.426, -1172.32, 137.709, -13.2753, -0.00304437, -0.749524, image00047.jpg, 6259.616832, 260756, 232.625000, -5.375000, 1.375000
-718.805, -1125.16, 137.621, -20.176, -0.436016, -0.66909, image00048.jpg, 6391.884832, 260773, 237.562500, -5.312500, 1.687500
-707.045, -1088.24, 137.571, -20.5181, -0.329303, -0.744226, image00049.jpg, 6528.399456, 260787, 238.000000, -5.187500, 1.875000
-694.847, -1054.04, 137.172, -21.1052, -0.344456, -0.859996, image00050.jpg, 6659.672320, 260800, 238.000000, -5.187500, 1.750000
-681.616, -1024.52, 136.782, -32.4951, -0.543662, -0.365359, image00051.jpg, 6791.113472, 260813, 249.250000, -4.875000, 2.437500
-660.447, -990.379, 136.442, -36.6368, -0.942912, -0.522151, image00052.jpg, 6928.376544, 260827, 254.000000, -4.687500, 2.687500
-640.182, -960.733, 135.957, -37.2987, -0.867265, -0.223339, image00053.jpg, 7059.313792, 260840, 254.750000, -4.625000, 2.875000
-618.937, -931.339, 135.579, -37.1582, -0.821763, -0.317562, image00054.jpg, 7191.759488, 260853, 254.687500, -4.625000, 2.750000
-600.685, -901.956, 135.362, -32.9082, -0.82937, -0.485568, image00055.jpg, 7326.958720, 260865, 250.500000, -4.812500, 2.687500
-581.67, -869.029, 134.81, -30.5554, -0.824331, -0.426899, image00056.jpg, 7462.083168, 260878, 248.187500, -5.000000, 2.500000
-566.402, -841.265, 134.6, -30.2429, -1.0327, -0.292795, image00057.jpg, 7591.621536, 260889, 247.750000, -5.125000, 2.437500
-551.422, -811.039, 133.905, -26.6978, -1.00473, -0.602488, image00058.jpg, 7727.155008, 260900, 241.125000, -5.312500, 2.062500
-539.501, -781.699, 133.984, -21.7378, -0.449004, -0.654216, image00059.jpg, 7859.906272, 260910, 238.125000, -5.375000, 1.875000
-518.532, -721.76, 133.321, -20.1979, -0.477157, -0.554768, image00060.jpg, 7995.476640, 260930, 237.750000, -5.375000, 1.937500
-508.804, -687.913, 133.205, -16.2361, -0.418629, -0.662655, image00061.jpg, 8127.624576, 260941, 231.250000, -5.562500, 1.375000
-501.3, -657.201, 132.956, -11.5277, -0.235534, -0.892834, image00062.jpg, 8259.373440, 260951, 227.937500, -5.687500, 1.125000
-490.185, -586.066, 132.803, -10.0622, -0.320616, -0.717252, image00063.jpg, 8394.939296, 260973, 227.500000, -5.750000, 1.062500
-483.677, -542.031, 132.479, -9.66115, -0.339668, -0.671533, image00064.jpg, 8528.332640, 260987, 227.500000, -5.687500, 1.062500
-478.725, -502.452, 132.215, -8.70466, -0.181428, -0.725129, image00065.jpg, 8659.261696, 261000, 226.312500, -5.562500, 1.062500
-473.854, -461.272, 131.899, -8.07203, -0.136299, -0.698054, image00066.jpg, 8795.100928, 261013, 225.625000, -5.750000, 0.875000
-473.921, -412.987, 132.056, 3.44321, 0.196137, -0.808704, image00067.jpg, 8927.612704, 261027, 214.812500, -5.875000, 0.062500
