X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
-2057.67, 129.415, 158.133, 158.629, 0.47422, 3.11667, image00001.jpg, 138.040224, 874125, 68.437500, -2.812500, -4.375000
-2057.57, 129.54, 158.165, 158.618, 0.47965, 3.11863, image00002.jpg, 238.577952, 874135, 68.437500, -2.812500, -4.375000
-2057.61, 129.514, 158.153, 158.615, 0.477487, 3.10549, image00003.jpg, 370.583264, 874148, 68.437500, -2.812500, -4.375000
-2057.57, 129.32, 158.503, 158.787, 0.183233, 3.21411, image00004.jpg, 499.311136, 874161, 68.375000, -2.812500, -4.375000
-2064.68, 113.544, 157.793, 158.115, 0.475185, 2.80805, image00005.jpg, 630.591392, 874174, 68.625000, -2.750000, -4.312500
-2074.18, 82.4537, 158.66, 158.875, 0.209421, 3.24447, image00006.jpg, 761.354080, 874187, 68.687500, -2.750000, -4.312500
-2083.42, 61.7723, 161.321, 158.24, -1.69323, 3.96668, image00007.jpg, 861.705472, 874197, 68.562500, -0.312500, -4.187500
-2092.6, 37.0905, 163.92, 158.288, -3.52416, 4.78171, image00008.jpg, 962.905984, 874207, 68.562500, 1.625000, -4.000000
-2101.58, 11.9728, 167.023, 158.626, -5.78938, 5.57509, image00009.jpg, 1064.236384, 874217, 68.562500, 3.500000, -4.125000
-2110.85, -16.5723, 170.215, 159.054, -8.04491, 6.22726, image00010.jpg, 1166.756576, 874228, 68.625000, 5.750000, -4.125000
-2122.99, -51.8192, 172.894, 159.3, -10.2552, 6.90761, image00011.jpg, 1298.249984, 874241, 68.812500, 7.875000, -4.062500
-2134.08, -89.8541, 177.349, 160.427, -7.08088, 6.19226, image00012.jpg, 1429.802752, 874253, 67.750000, 4.937500, -3.500000
-2151.73, -141.117, 177.341, 159.352, -1.13434, 5.26979, image00013.jpg, 1561.996512, 874267, 67.562500, 0.000000, -2.812500
-2167.23, -192.922, 178.395, 159.336, 4.24364, 4.52798, image00014.jpg, 1693.655520, 874280, 67.437500, -5.500000, -2.187500
-2187.22, -244.955, 177.955, 159.205, 7.63396, 2.1451, image00015.jpg, 1825.829568, 874294, 67.687500, -8.875000, -2.750000
-2207.97, -292.673, 172.413, 159.249, 8.4608, 0.21909, image00016.jpg, 1957.482592, 874307, 67.812500, -10.875000, -5.000000
-2221.63, -332.294, 168.395, 159.593, 5.13377, 1.40687, image00017.jpg, 2089.466496, 874320, 67.562500, -7.250000, -4.812500
-2236.3, -375.206, 166.105, 159.824, 3.18045, 2.06676, image00018.jpg, 2221.194976, 874333, 67.437500, -5.250000, -4.750000
-2252.53, -416.412, 163.545, 159.702, -0.572666, 3.43511, image00019.jpg, 2353.428064, 874346, 67.250000, -2.625000, -4.750000
-2263.37, -450.362, 164.317, 159.892, -0.650461, 3.31327, image00020.jpg, 2453.773472, 874356, 67.375000, -2.187500, -4.625000
