X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
169.423, -1948.83, 123.331, 66.3848, 1.57494, 0.414409, image00001.jpg, 132.744224, 294641, 136.750000, -3.250000, -4.375000
169.42, -1948.83, 123.314, 66.3867, 1.55649, 0.422058, image00002.jpg, 263.722112, 294662, 136.750000, -3.250000, -4.375000
169.724, -1948.85, 123.276, 66.377, 1.55551, 0.374406, image00003.jpg, 393.152160, 294672, 136.750000, -3.250000, -4.375000
169.353, -1948.76, 123.298, 66.3243, 1.61415, 0.334353, image00004.jpg, 522.916128, 294682, 136.750000, -3.250000, -4.375000
169.496, -1948.77, 123.384, 66.4685, 1.43208, 0.417739, image00005.jpg, 653.339200, 294692, 136.750000, -3.250000, -4.375000
160.935, -1944.97, 123.909, 65.6641, 1.49138, 0.346767, image00006.jpg, 789.618176, 294713, 137.687500, -3.250000, -4.375000
146.495, -1938.94, 123.979, 65.376, 1.70462, 0.318388, image00007.jpg, 922.009728, 294722, 137.812500, -3.187500, -4.437500
124.432, -1929.5, 124.134, 65.3887, 1.18356, 0.380327, image00008.jpg, 1057.557600, 294733, 137.750000, -3.250000, -4.437500
75.4059, -1909.1, 124.656, 65.379, 1.52946, 0.0769835, image00009.jpg, 1190.016192, 294754, 137.750000, -3.437500, -4.437500
38.1039, -1893.51, 124.813, 65.4798, 1.61714, 0.0375871, image00010.jpg, 1322.364224, 294769, 137.687500, -3.375000, -4.375000
2.97959, -1878.68, 125.132, 65.2452, 1.57267, 0.0792406, image00011.jpg, 1458.142624, 294783, 137.937500, -3.437500, -4.375000
-30.3884, -1864.57, 125.494, 65.1285, 1.4756, 0.0321094, image00012.jpg, 1589.435904, 294796, 137.937500, -3.437500, -4.437500
-63.8533, -1850.86, 125.482, 65.0859, 1.51004, 0.38704, image00013.jpg, 1721.856704, 294809, 137.875000, -3.312500, -4.437500
-100.127, -1835.34, 126.258, 65.3723, 1.17492, 0.235381, image00014.jpg, 1858.311616, 294823, 137.812500, -3.375000, -4.375000
-134.009, -1821.23, 126.631, 65.5086, 1.30418, 0.140445, image00015.jpg, 1989.920608, 294836, 137.687500, -3.312500, -4.500000
-169.748, -1806.43, 127.04, 65.3765, 1.61526, 0.444091, image00016.jpg, 2125.820800, 294850, 137.812500, -3.000000, -4.375000
-203.719, -1791.98, 127.456, 65.5309, 1.41189, 0.484698, image00017.jpg, 2257.711296, 294863, 137.687500, -3.062500, -4.437500
-211.402, -1788.8, 127.435, 65.5466, 1.40412, 0.594339, image00018.jpg, 2389.503584, 294866, 137.562500, -3.000000, -4.437500
-266.977, -1766.17, 128.423, 65.6163, 1.60141, 0.381384, image00019.jpg, 2525.814272, 294887, 137.500000, -3.062500, -4.375000
-292.745, -1755.57, 128.785, 65.8305, 1.32991, 0.511393, image00020.jpg, 2657.146944, 294897, 137.312500, -3.000000, -4.437500
-318.759, -1745.12, 128.983, 65.7722, 1.58118, 0.37286, image00021.jpg, 2789.471616, 294907, 137.437500, -2.812500, -4.312500
-372.671, -1722.95, 130.134, 65.5081, 1.43915, 0.637043, image00022.jpg, 2925.207744, 294928, 137.625000, -2.875000, -4.375000
-398.025, -1711.78, 130.748, 62.2058, 1.35384, 0.464283, image00023.jpg, 3057.583584, 294938, 142.687500, -3.312500, -4.437500
-421.689, -1699.46, 130.956, 58.7199, 1.4542, 0.293071, image00024.jpg, 3193.197056, 294948, 144.875000, -3.437500, -4.312500
-473.411, -1670.23, 132.691, 57.7423, 1.00965, 0.614843, image00025.jpg, 3325.563904, 294970, 145.187500, -3.375000, -4.312500
-502.607, -1652.93, 133.038, 57.5436, 1.07737, 0.523899, image00026.jpg, 3458.056992, 294983, 145.375000, -3.375000, -4.312500
-532.731, -1635.2, 133.689, 57.8418, 0.473078, 0.727791, image00027.jpg, 3589.191616, 294996, 145.375000, -3.437500, -4.375000
-566.44, -1615.25, 134.557, 58.0989, 0.923045, 0.514633, image00028.jpg, 3726.392320, 295010, 145.312500, -3.500000, -4.500000
-597.906, -1596.98, 135.175, 57.6255, 1.12718, 0.309951, image00029.jpg, 3858.142752, 295023, 145.437500, -3.500000, -4.312500
-626.657, -1577.14, 135.381, 51.473, 1.1865, 0.223176, image00030.jpg, 3993.050304, 295036, 151.750000, -3.875000, -4.062500
-658.588, -1556.92, 133.7, 49.3892, 0.297335, 0.142452, image00031.jpg, 4125.441472, 295050, 154.312500, -4.062500, -3.937500
-684.799, -1533.07, 135.357, 49.3079, 0.959184, -0.721983, image00032.jpg, 4257.839968, 295063, 154.687500, -4.062500, -4.000000
-701.038, -1519.6, 134.737, 44.8934, 0.648479, -0.00493848, image00033.jpg, 4392.967744, 295071, 161.125000, -4.312500, -3.500000
-717.553, -1499.02, 137.036, 38.5708, 1.6489, -0.306571, image00034.jpg, 4526.047072, 295081, 166.500000, -4.500000, -3.187500
-755.565, -1458.99, 135.367, 36.1088, 0.506846, 0.894287, image00035.jpg, 4661.745120, 295101, 167.187500, -4.500000, -3.187500
-773.294, -1435.15, 135.913, 33.6715, 0.796095, 0.288214, image00036.jpg, 4793.435200, 295112, 170.750000, -4.875000, -2.937500
-786.901, -1412.45, 136.269, 27.4007, 0.970845, 0.103415, image00037.jpg, 4925.596448, 295122, 180.937500, -5.250000, -2.250000
-796.742, -1389.84, 136.942, 20.1905, 1.03448, 0.179951, image00038.jpg, 5061.162496, 295132, 184.500000, -5.437500, -2.062500
-814.572, -1340.13, 139.403, 18.7429, 0.552996, -0.673206, image00039.jpg, 5194.048736, 295153, 185.000000, -5.500000, -1.937500
-824.268, -1301.9, 139.472, 10.3903, 0.597434, -1.04924, image00040.jpg, 5325.794272, 295170, 192.062500, -5.687500, -1.500000
-826.444, -1275.23, 139.611, 1.05019, 0.448969, -1.29886, image00041.jpg, 5461.692544, 295183, 201.000000, -5.750000, -0.687500
-825.802, -1248.84, 139.577, -7.9873, -0.182224, -1.04831, image00042.jpg, 5593.682272, 295196, 210.000000, -6.000000, -0.125000
-823.612, -1219.94, 139.445, -12.8843, -0.222449, -0.875116, image00043.jpg, 5725.309120, 295210, 215.500000, -5.875000, 0.312500
-818.778, -1191.88, 139.373, -13.5149, -0.214609, -0.943785, image00044.jpg, 5861.729824, 295223, 216.500000, -5.875000, 0.562500
-812.792, -1163.25, 139.321, -14.0707, -0.0373797, -0.960666, image00045.jpg, 5993.214176, 295236, 216.687500, -5.812500, 0.500000
-801.472, -1132.7, 139.009, -24.226, -0.429093, -0.320455, image00046.jpg, 6126.340704, 295250, 226.125000, -5.750000, 1.062500
-783.948, -1105.91, 138.521, -35.6601, -0.582073, -0.209398, image00047.jpg, 6261.800928, 295263, 237.875000, -5.500000, 1.937500
-779.528, -1099.52, 138.81, -37.1243, -0.653061, -0.128436, image00048.jpg, 6394.466784, 295266, 242.375000, -5.062500, 2.250000
-752.703, -1061.98, 137.958, -39.8045, -0.78892, -0.274256, image00049.jpg, 6530.441632, 295286, 243.437500, -5.375000, 2.250000
-739.874, -1047.61, 137.762, -43.9843, -0.950559, -0.104434, image00050.jpg, 6661.670976, 295295, 252.500000, -4.875000, 2.812500
-721.07, -1031.62, 137.2, -52.0175, -1.08228, 0.191788, image00051.jpg, 6794.396896, 295307, 256.625000, -4.562500, 3.187500
-686.896, -1002.96, 136.668, -54.2717, -1.03526, 0.304425, image00052.jpg, 6929.448992, 295327, 257.375000, -4.625000, 3.187500
-668.931, -989.291, 136.339, -54.2743, -0.945848, 0.42421, image00053.jpg, 7061.582624, 295337, 257.437500, -4.562500, 3.187500
-649.052, -974.021, 136.092, -54.2122, -1.08679, 0.352707, image00054.jpg, 7197.615424, 295348, 257.312500, -4.562500, 3.187500
-612.335, -946.069, 135.289, -54.0998, -1.06505, 0.395013, image00055.jpg, 7329.718592, 295368, 257.250000, -4.687500, 3.125000
-593.814, -931.952, 134.918, -54.0725, -1.08937, 0.418966, image00056.jpg, 7461.858752, 295378, 257.187500, -4.562500, 3.187500
-573.139, -916.076, 134.347, -54.0989, -1.22952, 0.299644, image00057.jpg, 7594.412096, 295389, 257.187500, -4.562500, 3.250000
-536.511, -888.184, 133.518, -54.3147, -1.29057, 0.275353, image00058.jpg, 7729.507040, 295409, 257.375000, -4.750000, 3.250000
-518.398, -874.439, 133.328, -54.3541, -1.02933, 0.361245, image00059.jpg, 7861.891872, 295419, 257.437500, -4.687500, 3.250000
-501.104, -861.408, 132.997, -54.3989, -1.20244, 0.3259, image00060.jpg, 7997.369344, 295429, 257.375000, -4.625000, 3.250000
-481.948, -846.878, 132.638, -54.3574, -1.27213, 0.329097, image00061.jpg, 8129.726976, 295440, 257.250000, -4.625000, 3.125000
-447.158, -820.513, 131.76, -54.2084, -1.02323, 0.371553, image00062.jpg, 8261.548800, 295460, 257.312500, -4.687500, 3.187500
-428.264, -806.117, 131.272, -54.3162, -1.05591, 0.342903, image00063.jpg, 8397.689568, 295471, 257.437500, -4.562500, 3.312500
-410.719, -792.879, 130.93, -54.2987, -1.10986, 0.275902, image00064.jpg, 8530.011904, 295481, 257.437500, -4.500000, 3.250000
-375.54, -766.482, 130.099, -54.629, -0.830509, 0.371013, image00065.jpg, 8662.264960, 295501, 257.687500, -4.500000, 3.187500
-356.176, -751.595, 129.824, -54.6647, -1.1215, 0.35319, image00066.jpg, 8797.608480, 295511, 257.812500, -4.500000, 3.250000
