X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
197.988, -1850.93, 122.919, 86.4109, 0.0411364, 0.867293, image00001.jpg, 136.658976, 276330, 110.937500, -3.312500, -4.437500
197.915, -1850.88, 122.928, 86.4113, 0.0297503, 0.866624, image00002.jpg, 265.288608, 276342, 110.937500, -3.312500, -4.437500
184.555, -1849.09, 122.867, 85.4699, 1.05127, 0.984465, image00003.jpg, 393.210784, 276360, 111.937500, -3.375000, -4.500000
133.901, -1846.58, 123.575, 84.9088, 1.23495, 1.14915, image00004.jpg, 523.102912, 276377, 112.062500, -3.437500, -4.437500
88.3619, -1843.9, 123.977, 84.8224, 1.19962, 0.806032, image00005.jpg, 658.597536, 276390, 112.250000, -3.500000, -4.437500
35.8763, -1841.55, 123.672, 84.1853, 1.4467, 1.11303, image00006.jpg, 790.335776, 276404, 112.250000, -3.625000, -4.562500
-12.781, -1838.07, 124.962, 84.633, 1.00529, 0.785303, image00007.jpg, 922.498624, 276417, 112.250000, -3.625000, -4.562500
-65.963, -1835.25, 125.477, 84.7376, 1.20545, 0.877169, image00008.jpg, 1059.176608, 276431, 112.187500, -3.562500, -4.437500
-116.002, -1832.47, 125.835, 84.6155, 1.54846, 1.26261, image00009.jpg, 1191.368512, 276444, 112.000000, -3.500000, -4.625000
-169.379, -1829.15, 126.854, 85.3284, 0.745057, 1.05002, image00010.jpg, 1326.639616, 276458, 111.812500, -3.312500, -4.687500
-218.563, -1827, 127.687, 85.0522, 1.55554, 1.0516, image00011.jpg, 1459.344224, 276471, 111.625000, -3.125000, -4.562500
-258.828, -1824.43, 128.272, 79.1084, 1.35263, 0.804006, image00012.jpg, 1590.686592, 276484, 117.125000, -3.875000, -4.500000
-291.49, -1820.31, 129.199, 76.9103, 1.19487, 0.925667, image00013.jpg, 1722.975520, 276497, 119.562500, -4.000000, -4.437500
-323.89, -1813.93, 129.567, 76.5709, 1.06455, 0.995337, image00014.jpg, 1859.353984, 276511, 119.875000, -3.937500, -4.500000
-351.703, -1806.96, 130.02, 71.9899, 1.21372, 0.888862, image00015.jpg, 1991.011264, 276524, 124.187500, -4.187500, -4.187500
-381.186, -1798.07, 130.687, 70.3279, 1.34727, 0.900102, image00016.jpg, 2126.828928, 276538, 126.187500, -4.250000, -4.000000
-406.569, -1789.99, 131.021, 70.1732, 1.15239, 0.890496, image00017.jpg, 2258.727296, 276550, 126.250000, -4.312500, -4.125000
-439.555, -1779.14, 131.767, 70.2492, 1.2168, 0.806041, image00018.jpg, 2391.049984, 276564, 126.187500, -4.312500, -4.187500
-447.251, -1776.7, 131.7, 70.1015, 1.42894, 0.807056, image00019.jpg, 2526.815328, 276567, 126.312500, -4.250000, -4.125000
-503.331, -1758.51, 132.928, 70.2298, 1.23821, 0.95293, image00020.jpg, 2659.206944, 276588, 126.312500, -4.125000, -4.125000
-503.331, -1758.51, 132.928, 70.2298, 1.23821, 0.95293, image00021.jpg, 2790.939904, 276588, 126.250000, -4.125000, -4.125000
