X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1502.42, -52.4885, 103.763, 145.88, 0.596027, 1.86559, image00001.jpg, 138.209824, 174876, 112.312500, 0.000000, -0.375000
1502.32, -52.4948, 103.678, 145.902, 0.417095, 1.7677, image00002.jpg, 239.064896, 174886, 112.312500, -0.125000, -0.375000
1502.38, -52.4851, 103.662, 145.914, 0.424704, 1.75938, image00003.jpg, 341.026624, 174896, 112.312500, -0.187500, -0.312500
1502.34, -52.4685, 103.646, 145.912, 0.400237, 1.74343, image00004.jpg, 471.309952, 174906, 112.312500, -0.250000, -0.312500
1502.34, -52.4685, 103.646, 145.912, 0.400237, 1.74343, image00005.jpg, 599.185664, 174906, 112.312500, -0.250000, -0.250000
1502.34, -52.4685, 103.646, 145.912, 0.400237, 1.74343, image00006.jpg, 731.691232, 174906, 112.312500, -0.312500, -0.250000
1502.34, -52.4685, 103.646, 145.912, 0.400237, 1.74343, image00007.jpg, 859.699328, 174906, 112.375000, -0.375000, -0.187500
1493.98, -67.3089, 101.7, 144.867, -0.303847, 2.2546, image00008.jpg, 989.641408, 174968, 112.625000, -0.187500, -0.187500
1479.97, -83.704, 104.245, 145.55, 0.514405, 1.95134, image00009.jpg, 1119.245600, 174978, 112.625000, -0.437500, -0.187500
1479.97, -83.704, 104.245, 145.55, 0.514405, 1.95134, image00010.jpg, 1248.339328, 174978, 112.562500, -0.375000, -0.187500
1452.41, -124.474, 103.962, 146.034, 0.497224, 1.43738, image00011.jpg, 1377.766496, 174998, 112.437500, -0.437500, -0.250000
1437.34, -149.069, 102.847, 145.319, 0.233218, 2.28858, image00012.jpg, 1505.788672, 175009, 112.375000, -0.500000, -0.250000
1406.91, -190.926, 104.522, 146.552, 0.663607, 1.7441, image00013.jpg, 1634.385152, 175029, 112.187500, -0.312500, -0.187500
1392.17, -212.658, 105.086, 146.263, 0.55397, 1.77999, image00014.jpg, 1763.099232, 175039, 112.187500, -0.437500, -0.125000
1392.17, -212.658, 105.086, 146.263, 0.55397, 1.77999, image00015.jpg, 1873.940960, 175039, 112.125000, -0.437500, -0.125000
1360.83, -258.639, 105.482, 146.687, 0.981561, 1.70618, image00016.jpg, 1996.389312, 175060, 112.000000, -0.500000, -0.187500
1346.15, -280.475, 105.615, 146.747, 0.914173, 1.72066, image00017.jpg, 2100.212256, 175070, 114.562500, -0.437500, -0.125000
1311.87, -321.158, 106.282, 132.897, 0.842599, 1.72717, image00018.jpg, 2230.272928, 175091, 125.250000, 0.062500, -0.062500
1291.53, -339.645, 107.056, 128.524, 0.90103, 1.69772, image00019.jpg, 2357.931232, 175101, 130.062500, 0.375000, -0.125000
1270.92, -356.657, 107.182, 127.642, 0.452129, 1.54363, image00020.jpg, 2486.011328, 175111, 130.562500, 0.312500, -0.187500
1250.28, -372.269, 107.899, 127.725, 0.648475, 1.58604, image00021.jpg, 2613.893984, 175121, 130.562500, 0.312500, -0.125000
1206.47, -404.784, 108.661, 127.762, 0.60604, 1.62445, image00022.jpg, 2743.786016, 175142, 130.437500, 0.375000, -0.187500
