X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
905.696, 1124.74, 103.927, -97.6804, -2.23336, 1.16441, image00001.jpg, 135.611744, 889258, 315.562500, -1.937500, -4.562500
905.733, 1124.76, 103.901, -97.6775, -2.2024, 1.16601, image00002.jpg, 236.397504, 889268, 315.562500, -2.000000, -4.562500
905.669, 1124.57, 103.678, -97.8437, -1.94294, 1.12285, image00003.jpg, 367.416448, 889281, 315.562500, -2.062500, -4.562500
922.186, 1122.65, 103.736, -97.8927, -2.20525, 1.2267, image00004.jpg, 497.117824, 889294, 315.750000, -2.125000, -4.562500
940.843, 1121.63, 105.338, -98.0342, -2.59542, -0.234839, image00005.jpg, 626.051008, 889306, 316.000000, -0.875000, -4.250000
968.015, 1118.5, 107.659, -98.2127, -2.66576, -2.3525, image00006.jpg, 756.877120, 889320, 316.125000, 1.062500, -4.375000
993.415, 1115.58, 109.445, -98.1256, -2.70847, -3.73029, image00007.jpg, 856.901504, 889330, 316.062500, 2.500000, -4.437500
1028.91, 1111.95, 112.186, -98.3182, -3.12326, -6.55859, image00008.jpg, 987.545920, 889343, 316.125000, 5.187500, -4.312500
1067.23, 1108.04, 114.463, -98.1825, -3.31983, -9.00606, image00009.jpg, 1117.191488, 889356, 316.062500, 7.687500, -4.187500
1076.69, 1107.37, 115.503, -98.3497, -3.87425, -9.04825, image00010.jpg, 1247.212224, 889359, 316.125000, 5.312500, -2.500000
1161.08, 1101.54, 117.908, -97.709, -4.28883, -1.58873, image00011.jpg, 1377.543136, 889380, 315.812500, -0.187500, -2.437500
1208.43, 1098.55, 116.638, -97.4577, -4.55809, 4.11327, image00012.jpg, 1508.218560, 889390, 315.750000, -6.250000, -1.937500
1253.21, 1092.57, 116.303, -97.6746, -3.45121, 6.95052, image00013.jpg, 1637.788960, 889400, 315.875000, -9.062500, -3.187500
1340.25, 1077.9, 105.368, -98.1379, -0.792092, 8.51226, image00014.jpg, 1769.243840, 889421, 316.000000, -9.187500, -4.687500
1375.7, 1073.36, 100.783, -98.1169, -1.17831, 5.6314, image00015.jpg, 1899.054080, 889431, 315.750000, -5.812500, -4.687500
1416.63, 1068.74, 99.035, -97.3312, -1.60358, 4.83748, image00016.jpg, 2029.975136, 889441, 315.562500, -3.687500, -4.750000
1494.19, 1061.43, 95.3186, -96.8555, -2.08924, 0.632995, image00017.jpg, 2160.560096, 889461, 315.500000, -1.625000, -4.562500
1542.97, 1054.2, 89.3962, -98.3109, 0.279601, 1.15507, image00018.jpg, 2291.426496, 889474, 315.437500, -1.625000, -4.625000
