X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1600.21, -126.359, 96.6685, 91.8147, 2.33909, 1.19201, image00001.jpg, 129.350784, 198004, 353.000000, -3.125000, -4.562500
1600.21, -126.348, 96.6716, 91.813, 2.34502, 1.19496, image00002.jpg, 257.476576, 198018, 353.000000, -3.125000, -4.562500
1600.2, -126.361, 96.6747, 91.8075, 2.39201, 1.20159, image00003.jpg, 388.178848, 198032, 353.000000, -3.125000, -4.562500
1600.19, -126.356, 96.676, 91.8115, 2.33415, 1.19655, image00004.jpg, 520.864800, 198045, 353.000000, -3.125000, -4.562500
1600.17, -126.351, 96.6592, 91.8275, 2.26234, 1.19347, image00005.jpg, 655.497056, 198058, 353.000000, -3.125000, -4.562500
1599.93, -126.421, 96.7148, 91.7587, 2.31195, 1.24263, image00006.jpg, 787.571232, 198071, 353.000000, -3.125000, -4.500000
1582.4, -127.211, 96.7117, 91.6001, 2.18548, 1.08162, image00007.jpg, 919.923200, 198085, 353.250000, -3.187500, -4.562500
1552.46, -129.144, 97.3379, 91.5428, 1.96668, 1.08737, image00008.jpg, 1055.324384, 198098, 353.250000, -3.187500, -4.625000
1518.32, -131.246, 97.599, 91.61, 2.34575, 1.05233, image00009.jpg, 1187.957696, 198111, 353.312500, -3.312500, -4.500000
1480.44, -133.56, 98.0047, 91.203, 1.87582, 1.43478, image00010.jpg, 1321.105952, 198125, 353.500000, -3.187500, -4.500000
1445.47, -134.878, 98.8752, 90.4711, 1.24738, 1.32837, image00011.jpg, 1457.118272, 198138, 353.812500, -3.312500, -4.625000
1408.84, -135.618, 99.1564, 83.3095, 1.8372, 0.671721, image00012.jpg, 1588.529408, 198152, 0.312500, -3.812500, -4.500000
1373.3, -132.31, 99.9826, 81.3546, 0.459651, 0.725335, image00013.jpg, 1724.006496, 198165, 3.500000, -4.187500, -4.375000
1338.19, -128.356, 100.032, 81.2075, 1.52428, 0.66873, image00014.jpg, 1856.059904, 198178, 3.625000, -4.000000, -4.312500
1299.42, -123.725, 100.448, 80.864, 1.81922, 0.712273, image00015.jpg, 1992.162048, 198192, 3.750000, -4.062500, -4.250000
1263, -118.965, 101.027, 81.0343, 1.60468, 0.711837, image00016.jpg, 2124.161312, 198205, 3.500000, -4.187500, -4.500000
1226.32, -114.526, 101.389, 81.5115, 1.71031, 0.607499, image00017.jpg, 2255.634496, 198218, 3.312500, -4.000000, -4.437500
1186.34, -110.206, 101.761, 81.6881, 1.77693, 0.600344, image00018.jpg, 2392.903584, 198232, 3.250000, -3.937500, -4.375000
1149.89, -105.934, 102.458, 81.5459, 1.84376, 0.648794, image00019.jpg, 2523.558112, 198245, 3.375000, -3.937500, -4.375000
1113.24, -101.605, 103.004, 81.5854, 1.72307, 0.772759, image00020.jpg, 2656.334784, 198258, 3.312500, -3.812500, -4.375000
1073.46, -97.0601, 103.657, 81.8137, 1.80121, 0.91655, image00021.jpg, 2791.487232, 198272, 3.187500, -3.687500, -4.437500
1036.07, -92.9265, 104.368, 81.9729, 2.02589, 0.881524, image00022.jpg, 2924.203136, 198285, 3.000000, -3.687500, -4.437500
999.105, -89.104, 104.838, 82.1571, 2.0078, 1.05843, image00023.jpg, 3056.410496, 198298, 2.750000, -3.562500, -4.312500
958.952, -85.3234, 105.609, 82.4127, 1.95392, 1.07525, image00024.jpg, 3192.099616, 198312, 2.562500, -3.562500, -4.250000
921.14, -81.3271, 106.442, 82.3856, 1.83901, 0.676715, image00025.jpg, 3324.382880, 198325, 2.625000, -3.875000, -4.250000
881.028, -77.1139, 106.769, 82.3823, 2.13483, 0.724323, image00026.jpg, 3460.634944, 198339, 2.500000, -3.937500, -4.375000
844.265, -73.3765, 107.905, 82.4609, 1.96808, 0.697819, image00027.jpg, 3591.826976, 198352, 2.437500, -4.062500, -4.375000
807.299, -69.9185, 108.325, 82.4073, 1.92176, 0.626123, image00028.jpg, 3723.553664, 198365, 2.437500, -4.000000, -4.250000
770.998, -66.156, 108.876, 82.1031, 1.84286, 0.790117, image00029.jpg, 3855.751072, 198378, 2.625000, -3.937500, -4.250000
733.109, -61.8664, 109.502, 81.9177, 2.03563, 0.671327, image00030.jpg, 3993.088576, 198392, 2.812500, -3.937500, -4.250000
697.342, -57.9799, 109.698, 81.9085, 2.08481, 0.856447, image00031.jpg, 4124.022656, 198405, 2.937500, -3.875000, -4.375000
658.36, -53.8189, 110.492, 82.0925, 1.66028, 0.772761, image00032.jpg, 4259.388064, 198419, 2.937500, -3.875000, -4.437500
621.398, -49.8514, 111.138, 82.0481, 2.0508, 0.783477, image00033.jpg, 4392.323936, 198432, 2.875000, -3.875000, -4.375000
585.651, -46.2529, 111.748, 82.0216, 2.02215, 0.967092, image00034.jpg, 4524.361440, 198445, 2.812500, -3.750000, -4.312500
546.196, -41.7655, 112.648, 81.9451, 1.84245, 0.704211, image00035.jpg, 4660.133600, 198459, 2.875000, -3.937500, -4.500000
509.54, -37.6806, 113.142, 82.0288, 1.73412, 0.77319, image00036.jpg, 4792.137280, 198472, 2.812500, -3.812500, -4.562500
472.698, -33.7172, 113.757, 82.2154, 1.80066, 0.620418, image00037.jpg, 4924.647520, 198485, 2.687500, -3.875000, -4.562500
432.684, -29.6785, 114.453, 82.2901, 1.74501, 0.775457, image00038.jpg, 5060.315008, 198499, 2.625000, -3.875000, -4.500000
399.086, -26.4386, 114.853, 82.1694, 1.79499, 0.805372, image00039.jpg, 5192.009056, 198512, 2.750000, -3.750000, -4.500000
364.524, -22.3982, 115.845, 82.158, 1.50992, 0.755423, image00040.jpg, 5327.877984, 198526, 2.750000, -3.812500, -4.562500
332.922, -19.1781, 116.203, 82.227, 1.53204, 0.842547, image00041.jpg, 5460.108576, 198539, 2.750000, -3.687500, -4.625000
300.947, -15.9755, 116.962, 82.383, 1.54893, 0.861073, image00042.jpg, 5592.064320, 198552, 2.687500, -3.625000, -4.500000
268.887, -12.711, 117.636, 82.4431, 1.60215, 0.953681, image00043.jpg, 5727.984864, 198565, 2.562500, -3.687500, -4.562500
236.955, -9.49397, 117.957, 82.4576, 1.52509, 1.19708, image00044.jpg, 5859.615648, 198578, 2.625000, -3.500000, -4.562500
203.595, -5.65791, 119.107, 82.2105, 1.64547, 0.965613, image00045.jpg, 5992.603808, 198592, 2.750000, -3.625000, -4.687500
170.071, -2.42853, 119.683, 81.643, 2.0777, 0.943811, image00046.jpg, 6128.773024, 198606, 2.750000, -3.562500, -4.625000
141.217, 2.01793, 120.181, 75.6896, 1.34716, 0.68886, image00047.jpg, 6260.469344, 198619, 8.750000, -4.187500, -4.375000
111.882, 7.53285, 120.765, 74.1508, 1.7587, 0.741859, image00048.jpg, 6396.250176, 198632, 10.750000, -4.250000, -4.250000
