X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1586.5, -168.491, 101.479, 93.0608, 0.963241, 1.09589, image00001.jpg, 129.585408, 131416, 69.437500, -0.687500, 0.312500
1586.51, -168.49, 101.474, 93.0563, 0.963301, 1.09276, image00002.jpg, 260.513216, 131437, 69.437500, -0.687500, 0.312500
1580.49, -168.39, 101.537, 92.7931, 0.848062, 1.13821, image00003.jpg, 390.393376, 131447, 69.625000, -0.625000, 0.250000
1565.2, -168.96, 102.064, 92.6553, 1.27315, 0.95922, image00004.jpg, 518.174528, 131457, 69.812500, -0.687500, 0.187500
1542.72, -169.73, 102.059, 92.5755, 0.634038, 1.13406, image00005.jpg, 652.306752, 131468, 69.875000, -0.625000, 0.187500
1495.31, -171.585, 102.5, 92.3955, 0.396208, 1.18378, image00006.jpg, 784.636512, 131488, 70.000000, -0.500000, 0.250000
1467.96, -171.915, 104.199, 92.3558, -0.25597, 1.42353, image00007.jpg, 917.235584, 131498, 70.000000, -0.625000, 0.250000
1439.54, -172.673, 105.43, 92.3263, 0.466031, 1.10793, image00008.jpg, 1053.033216, 131509, 70.187500, -0.687500, 0.187500
1388.97, -174.738, 104.737, 92.3426, 1.12176, 0.911262, image00009.jpg, 1186.309696, 131529, 70.125000, -0.687500, 0.125000
1361.36, -175.077, 105.713, 92.2176, -0.544273, 1.28559, image00010.jpg, 1317.975424, 131539, 70.187500, -0.687500, 0.062500
1315.04, -177.124, 106.472, 92.2107, 0.151877, 1.21593, image00011.jpg, 1452.846240, 131557, 70.062500, -0.625000, 0.125000
1305.07, -177.841, 106.675, 92.3567, 0.299884, 1.20577, image00012.jpg, 1584.856192, 131570, 70.062500, -0.562500, 0.125000
1305.61, -177.745, 106.54, 92.3525, 0.0836489, 1.26814, image00013.jpg, 1721.220160, 131584, 70.062500, -0.562500, 0.125000
1305.61, -177.751, 106.529, 92.3526, 0.100606, 1.26905, image00014.jpg, 1853.696448, 131597, 70.062500, -0.562500, 0.125000
1292.48, -178.214, 106.668, 92.0654, 0.384118, 1.18579, image00015.jpg, 1984.756960, 131610, 70.250000, -0.562500, 0.125000
1262.47, -179.217, 107.108, 92.0445, 0.393146, 1.37662, image00016.jpg, 2121.254144, 131624, 70.250000, -0.500000, 0.125000
1229.68, -179.998, 107.733, 92.3596, 0.588449, 0.980247, image00017.jpg, 2253.360096, 131637, 70.125000, -0.687500, 0.125000
1196.13, -181.139, 108.359, 92.4716, 0.400248, 1.34513, image00018.jpg, 2385.173600, 131650, 69.937500, -0.500000, 0.062500
1158.96, -182.659, 109.02, 92.576, 0.514078, 1.19315, image00019.jpg, 2521.072544, 131664, 69.812500, -0.562500, 0.062500
1125.03, -183.88, 109.539, 92.6828, 0.441627, 1.6418, image00020.jpg, 2653.152544, 131677, 69.750000, -0.250000, 0.125000
1090.15, -185.452, 110.033, 92.7958, 0.578496, 1.50556, image00021.jpg, 2784.430048, 131690, 69.562500, -0.375000, 0.187500
1053.1, -186.969, 111.153, 93.0937, 0.731437, 1.51872, image00022.jpg, 2921.545792, 131704, 69.437500, -0.187500, 0.187500
1018.58, -188.703, 111.779, 93.3557, 0.794277, 1.4957, image00023.jpg, 3053.208384, 131717, 69.062500, -0.312500, 0.187500
981.97, -190.581, 112.665, 93.3923, 0.871044, 1.43982, image00024.jpg, 3189.411616, 131731, 69.062500, -0.125000, 0.187500
947.648, -192.701, 112.941, 93.3955, 0.602136, 1.69519, image00025.jpg, 3320.735808, 131744, 68.937500, -0.187500, 0.250000
913.603, -194.553, 113.714, 93.3945, 0.625999, 1.65821, image00026.jpg, 3452.662304, 131757, 68.937500, -0.125000, 0.312500
876.824, -196.45, 114.294, 93.2901, 0.662756, 1.44936, image00027.jpg, 3589.299936, 131771, 69.062500, -0.437500, 0.312500
842.568, -197.829, 115.015, 93.3538, 0.534401, 1.25676, image00028.jpg, 3720.742272, 131784, 68.937500, -0.437500, 0.125000
808.749, -199.668, 115.62, 93.2497, 0.444615, 1.27316, image00029.jpg, 3852.782336, 131797, 69.187500, -0.625000, 0.187500
772.846, -201.422, 116.288, 93.2084, 0.55273, 1.30427, image00030.jpg, 3988.859520, 131811, 69.125000, -0.437500, 0.187500
739.485, -203.401, 116.671, 93.2485, 0.70488, 1.37684, image00031.jpg, 4121.517856, 131824, 69.250000, -0.375000, 0.187500
706.164, -204.732, 117.312, 93.1864, 0.614506, 1.46576, image00032.jpg, 4256.826976, 131837, 69.250000, -0.312500, 0.187500
668.853, -206.528, 117.731, 93.3829, 0.483608, 1.31563, image00033.jpg, 4389.016064, 131851, 69.187500, -0.437500, 0.125000
653.327, -207.373, 118.168, 93.3469, 0.741197, 1.4075, image00034.jpg, 4525.311168, 131857, 69.062500, -0.375000, 0.000000
626.736, -208.668, 118.726, 93.2745, 0.369787, 1.46474, image00035.jpg, 4657.186432, 131867, 69.125000, -0.312500, 0.187500
573.887, -211.101, 119.751, 93.5534, 0.453155, 1.41129, image00036.jpg, 4789.014112, 131887, 68.937500, -0.187500, 0.062500
545.007, -212.651, 120.498, 93.5227, 1.00325, 1.43559, image00037.jpg, 4921.290880, 131898, 69.125000, -0.250000, 0.187500
518.64, -213.856, 121.206, 93.5455, 0.719185, 1.45721, image00038.jpg, 5057.295680, 131908, 68.937500, -0.187500, 0.125000
466.104, -216.441, 122.226, 93.5724, 0.786106, 1.19513, image00039.jpg, 5188.418720, 131928, 68.875000, -0.312500, 0.062500
437.186, -217.907, 123.012, 93.6459, 0.678628, 1.24185, image00040.jpg, 5320.550464, 131939, 68.937500, -0.187500, 0.125000
414.748, -219.263, 123.355, 93.5965, 0.714939, 1.30758, image00041.jpg, 5457.218176, 131957, 68.937500, -0.187500, 0.125000
415.024, -218.845, 123.244, 93.1927, 0.934176, 1.179, image00042.jpg, 5589.686016, 131971, 69.000000, -0.187500, 0.125000
411.781, -215.879, 123.057, 87.7893, 0.875517, 1.08435, image00043.jpg, 5724.314528, 131984, 73.875000, 0.000000, 0.187500
408.575, -213.342, 123.111, 80.5748, 0.841519, 0.837016, image00044.jpg, 5856.267520, 131997, 81.250000, 0.250000, 0.062500
407.916, -213.094, 123.306, 79.7034, 0.856557, 0.984181, image00045.jpg, 5988.820544, 132010, 82.562500, 0.187500, 0.062500
407.904, -213.09, 123.297, 79.7049, 0.855733, 0.984501, image00046.jpg, 6124.300832, 132024, 82.562500, 0.062500, 0.062500
407.628, -213.018, 123.302, 79.6444, 0.870367, 1.0224, image00047.jpg, 6256.397344, 132037, 82.625000, 0.000000, 0.125000
391.11, -209.385, 123.619, 79.3356, 0.821377, 1.03961, image00048.jpg, 6389.318560, 132051, 82.875000, 0.000000, 0.125000
364.597, -204.357, 124.375, 79.3155, 0.783782, 1.12271, image00049.jpg, 6524.629376, 132064, 82.937500, 0.000000, 0.062500
333.98, -198.444, 124.758, 79.5087, 0.786243, 1.00797, image00050.jpg, 6657.644128, 132077, 82.875000, 0.000000, 0.062500
