X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1585.31, -150.128, 100.062, 93.2896, 0.435442, 0.512319, image00001.jpg, 130.202944, 149634, 77.250000, -1.125000, 0.000000
1585.37, -149.866, 100.78, 93.1726, 1.15536, 0.661073, image00002.jpg, 260.024576, 149654, 77.250000, -1.125000, 0.000000
1585.56, -150.794, 99.6466, 92.9983, 0.711957, 0.769816, image00003.jpg, 389.639264, 149667, 77.250000, -1.125000, 0.000000
1585.37, -149.891, 100.778, 93.1763, 1.15232, 0.661096, image00004.jpg, 521.600896, 149680, 77.250000, -1.125000, 0.000000
1584.85, -150.944, 100.015, 92.9512, 1.04602, 1.00741, image00005.jpg, 656.275168, 149694, 77.312500, -1.125000, 0.000000
1566.93, -150.533, 101.023, 92.9815, 0.280874, 1.25736, image00006.jpg, 789.457184, 149707, 77.312500, -0.937500, 0.000000
1535.35, -152.422, 100.388, 93.0326, 0.512015, 1.25678, image00007.jpg, 921.115168, 149720, 77.375000, -1.187500, -0.062500
1486.43, -152.69, 104.725, 93.3082, 0.904987, 0.888912, image00008.jpg, 1057.100480, 149734, 77.125000, -1.312500, -0.125000
1439.91, -155.246, 104.516, 93.3313, -0.208978, 1.3971, image00009.jpg, 1189.419008, 149747, 76.875000, -1.375000, -0.125000
1390.95, -157.881, 104.825, 93.5785, -0.120558, 1.35389, image00010.jpg, 1325.716160, 149760, 76.687500, -1.250000, -0.125000
1347.91, -160.103, 105.409, 93.9026, -0.221293, 1.36573, image00011.jpg, 1426.488736, 149771, 76.562500, -1.375000, -0.187500
1296.33, -161.107, 106.519, 88.0761, 0.281636, 1.07469, image00012.jpg, 1558.042976, 149784, 80.875000, -1.187500, -0.187500
1242.92, -158.783, 107.57, 85.9791, 0.531094, 1.21869, image00013.jpg, 1687.275424, 149797, 84.062500, -0.875000, -0.187500
1187.8, -154.217, 108.204, 86.0124, 0.624976, 1.14959, image00014.jpg, 1817.594560, 149810, 84.187500, -0.750000, -0.062500
1129.91, -150.296, 109.211, 86.6757, 0.529378, 1.29448, image00015.jpg, 1946.568864, 149823, 83.750000, -0.750000, -0.062500
1069.39, -146.606, 110.096, 87.0204, 0.847048, 1.38933, image00016.jpg, 2077.534080, 149836, 83.250000, -0.562500, 0.000000
1006.44, -143.24, 111.629, 87.2687, 0.835551, 1.57265, image00017.jpg, 2208.299456, 149849, 82.875000, -0.500000, 0.000000
942.158, -140.561, 113.058, 88.188, 0.869291, 1.4052, image00018.jpg, 2337.787072, 149862, 82.187500, -0.562500, 0.000000
876.869, -138.206, 114.101, 88.0385, 1.07094, 1.18032, image00019.jpg, 2468.322656, 149875, 81.937500, -0.687500, 0.250000
809.268, -134.766, 115.196, 86.5479, 1.0776, 1.0169, image00020.jpg, 2596.920992, 149888, 83.562500, -0.812500, 0.250000
739.617, -129.971, 116.409, 85.9643, 1.06072, 1.11389, image00021.jpg, 2728.428064, 149901, 83.750000, -0.812500, 0.250000
668.874, -121.678, 117.478, 79.5189, 0.916709, 1.13424, image00022.jpg, 2858.972416, 149914, 89.937500, -0.312500, 0.187500
596.556, -108.647, 118.47, 78.0973, 0.849442, 0.818087, image00023.jpg, 2993.360672, 149927, 92.312500, -0.312500, 0.125000
540.045, -96.1674, 120.179, 77.7221, 0.988582, 0.821742, image00024.jpg, 3124.992224, 149940, 92.312500, -0.187500, 0.125000
490.487, -85.5238, 120.778, 78.4317, 0.71303, 0.723835, image00025.jpg, 3257.843808, 149954, 92.125000, -0.312500, 0.062500
448.402, -76.4673, 121.661, 78.4176, 0.773806, 0.688702, image00026.jpg, 3392.947744, 149967, 92.000000, -0.250000, 0.125000
407.471, -67.8268, 122.117, 78.5847, 0.831253, 0.773608, image00027.jpg, 3525.078656, 149980, 91.812500, -0.250000, 0.187500
367.409, -59.2262, 122.859, 78.7238, 0.845801, 0.929411, image00028.jpg, 3660.401088, 149993, 91.687500, -0.062500, 0.125000
