X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1606.09, -24.2572, 94.0333, 7.25162, -0.861826, 4.28584, image00001.jpg, 131.846528, 335387, 167.750000, -2.875000, -2.937500
1606.11, -24.266, 94.0433, 7.23762, -0.854758, 4.22776, image00002.jpg, 262.323296, 335398, 167.750000, -2.875000, -3.187500
1606.09, -24.2504, 94.0563, 7.2438, -0.863787, 4.27297, image00003.jpg, 391.593472, 335417, 167.750000, -2.937500, -3.375000
1606.09, -24.2454, 94.0328, 7.24683, -0.871589, 4.28087, image00004.jpg, 520.874848, 335428, 167.750000, -2.937500, -3.500000
1606.09, -24.2383, 94.0438, 7.24489, -0.858579, 4.26374, image00005.jpg, 652.155552, 335438, 167.812500, -2.937500, -3.625000
1604.39, -13.7806, 94.0425, 7.21005, -0.625574, 4.00536, image00006.jpg, 788.201472, 335458, 167.812500, -2.812500, -3.500000
1599.89, 12.2339, 94.0875, 7.45883, -0.593746, 4.44442, image00007.jpg, 920.292288, 335474, 167.750000, -2.750000, -3.562500
1595.8, 39.4711, 93.4164, 7.27399, -1.19072, 3.4971, image00008.jpg, 1055.913600, 335487, 167.875000, -2.812500, -3.437500
1591.36, 71.6543, 93.7917, 7.01251, -0.562897, 3.9895, image00009.jpg, 1189.210592, 335501, 167.937500, -2.875000, -3.500000
1586.36, 102.602, 94.0464, 7.18655, -0.411055, 4.50862, image00010.jpg, 1321.176288, 335514, 168.000000, -2.625000, -3.562500
1583.78, 135.61, 95.6441, 6.87556, 0.462079, -1.85241, image00011.jpg, 1455.649376, 335527, 168.125000, -2.875000, -3.500000
1578.91, 168.144, 95.7005, 6.85204, 0.771446, -1.73033, image00012.jpg, 1587.509920, 335540, 167.937500, -2.750000, -3.500000
1573.28, 204.033, 95.4318, 7.04856, 0.406475, -1.89418, image00013.jpg, 1720.836224, 335554, 167.875000, -2.812500, -3.437500
1568.35, 236.436, 95.3862, 7.06937, 0.673601, -1.82908, image00014.jpg, 1856.110080, 335567, 167.875000, -2.750000, -3.500000
1563.24, 271.597, 95.3649, 6.91779, 0.484341, -1.81302, image00015.jpg, 1988.690080, 335581, 168.000000, -2.750000, -3.437500
1558.56, 296.268, 95.3692, 6.64029, -0.0508793, -1.7179, image00016.jpg, 2088.820768, 335591, 168.125000, -2.812500, -3.500000
1554.81, 321.186, 95.5956, 6.55654, 0.129885, -1.62101, image00017.jpg, 2189.652736, 335601, 168.125000, -2.875000, -3.500000
1551.03, 346.236, 95.5805, 6.55724, 0.198889, -1.82725, image00018.jpg, 2291.075648, 335611, 168.187500, -2.875000, -3.500000
1547.46, 372.765, 95.7662, 6.33337, 0.594083, -1.65717, image00019.jpg, 2391.199808, 335621, 168.125000, -2.750000, -3.500000
1543.17, 400.919, 95.2314, 6.46942, 0.288171, -1.89642, image00020.jpg, 2492.568128, 335631, 168.187500, -2.625000, -3.500000
1537.61, 438.708, 95.522, 6.3502, 0.595933, -1.78987, image00021.jpg, 2624.152704, 335644, 168.375000, -2.750000, -3.500000
1532.12, 477.333, 96.076, 6.34393, 0.573419, -1.56301, image00022.jpg, 2754.780480, 335657, 168.250000, -2.875000, -3.625000
1526.16, 516.644, 95.8011, 6.49597, 0.640757, -1.30019, image00023.jpg, 2884.859840, 335670, 168.187500, -2.812500, -3.562500
1521.6, 547.206, 95.8709, 6.64327, 0.707634, -1.29373, image00024.jpg, 2985.192480, 335680, 168.062500, -2.812500, -3.562500
1516.07, 586.171, 96.0424, 6.63928, 0.759713, -1.33211, image00025.jpg, 3115.050784, 335693, 168.062500, -2.625000, -3.562500
1510.23, 625.344, 95.6301, 6.59497, 0.476401, -0.776144, image00026.jpg, 3245.230592, 335706, 168.250000, -2.687500, -3.625000
1505, 663.929, 96.2895, 6.4066, 0.29194, -1.82209, image00027.jpg, 3375.530400, 335719, 168.250000, -2.937500, -3.750000
1499.19, 703.889, 96.2122, 6.77937, -0.30349, -1.1022, image00028.jpg, 3504.973600, 335732, 168.250000, -3.000000, -3.750000
1493.47, 742.86, 96.1171, 6.69, 0.308788, -1.66942, image00029.jpg, 3635.457600, 335744, 168.062500, -2.812500, -3.812500
1488.09, 771.653, 94.9273, 9.55996, -0.939529, -0.862921, image00030.jpg, 3765.907968, 335753, 163.250000, -2.562500, -3.875000
1475.45, 829.031, 94.4129, 14.4584, -0.521456, -1.51827, image00031.jpg, 3896.018688, 335771, 160.125000, -2.312500, -3.812500
1462.45, 870.37, 95.538, 15.1854, 0.204272, -0.663793, image00032.jpg, 4026.899232, 335784, 159.500000, -2.250000, -4.000000
1449.61, 911.78, 95.7096, 15.3823, 0.503519, -1.3752, image00033.jpg, 4156.748160, 335797, 159.187500, -2.312500, -4.000000
1434.82, 952.098, 96.8277, 21.3195, 0.477872, -1.39682, image00034.jpg, 4287.972800, 335810, 153.125000, -1.937500, -4.000000
1413.92, 992.411, 96.1698, 24.5028, 0.733371, -1.20334, image00035.jpg, 4418.506496, 335823, 150.125000, -1.687500, -3.875000
1393.25, 1027.93, 96.442, 32.3197, 1.15314, -1.02737, image00036.jpg, 4548.248480, 335836, 142.375000, -1.125000, -3.937500
