X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1510.37, -45.7809, 103.293, 133.893, 0.557863, 1.6027, image00001.jpg, 134.351072, 188249, 126.562500, -0.687500, -0.312500
1510.21, -45.7635, 103.2, 133.937, 0.313044, 1.45646, image00002.jpg, 263.658848, 188259, 126.562500, -0.687500, -0.312500
1510.22, -45.7693, 103.233, 133.937, 0.346552, 1.46011, image00003.jpg, 391.953024, 188269, 126.562500, -0.687500, -0.312500
1510.28, -45.7945, 103.383, 133.89, 0.605868, 1.61059, image00004.jpg, 523.556128, 188290, 126.562500, -0.687500, -0.312500
1510.33, -45.8002, 103.359, 133.894, 0.610891, 1.63763, image00005.jpg, 655.809952, 188300, 126.562500, -0.687500, -0.312500
1510.15, -45.762, 103.266, 133.931, 0.330818, 1.45567, image00006.jpg, 792.221664, 188310, 126.562500, -0.687500, -0.312500
1503.17, -54.6055, 99.9996, 133.527, -0.979097, 2.31776, image00007.jpg, 924.099360, 188331, 126.625000, -0.750000, -0.312500
1487.52, -71.159, 99.4461, 134.216, 0.709769, 2.40046, image00008.jpg, 1055.317056, 188341, 126.375000, -0.812500, -0.437500
1466.04, -90.2201, 100.843, 133.86, -1.55671, 1.36359, image00009.jpg, 1191.568672, 188351, 126.125000, -0.937500, -0.312500
1420.99, -134.121, 102, 134.461, -1.8233, 1.44053, image00010.jpg, 1324.637664, 188371, 125.937500, -0.812500, -0.312500
1394.91, -159.881, 104.259, 138.403, 0.819918, 1.95339, image00011.jpg, 1455.872480, 188382, 120.812500, -0.937500, -0.312500
1374.38, -185.393, 105.036, 145.395, -0.138742, 0.984024, image00012.jpg, 1591.823520, 188392, 114.062500, -1.250000, -0.437500
1355.24, -214.098, 105.363, 147.693, 0.967362, 2.09922, image00013.jpg, 1724.346944, 188403, 112.687500, -1.312500, -0.437500
1323.94, -264.514, 106.035, 148.805, 1.06098, 2.18401, image00014.jpg, 1859.422432, 188423, 112.187500, -1.312500, -0.375000
1308.75, -289.405, 106.48, 148.937, 0.638921, 1.5617, image00015.jpg, 1991.557184, 188433, 111.812500, -1.437500, -0.375000
1291.85, -316.449, 106.893, 149.074, 0.809116, 2.09312, image00016.jpg, 2123.306624, 188444, 111.625000, -1.187500, -0.375000
1261.01, -366.002, 107.006, 149.532, 0.279983, 1.71876, image00017.jpg, 2259.364992, 188464, 111.375000, -1.312500, -0.312500
1246.4, -390.464, 107.63, 149.779, 0.558747, 1.93283, image00018.jpg, 2391.844128, 188474, 111.062500, -1.312500, -0.312500
1229.92, -417.582, 108.195, 150.109, 0.40005, 1.79956, image00019.jpg, 2524.430368, 188485, 110.500000, -1.125000, -0.250000
1216.04, -443.543, 108.286, 152.913, 0.235252, 1.88904, image00020.jpg, 2658.899328, 188495, 98.062500, -1.687500, -0.437500
1199.2, -501.961, 109.159, 167.358, 0.0508198, 2.31823, image00021.jpg, 2792.241152, 188515, 92.812500, -1.750000, -0.562500
1193.55, -530.886, 109.504, 168.848, -0.259157, 2.33251, image00022.jpg, 2927.655296, 188525, 91.625000, -1.562500, -0.500000
1187.4, -562.078, 109.989, 169.312, -0.0160673, 2.60037, image00023.jpg, 3060.167392, 188536, 91.312500, -1.750000, -0.500000
1174.72, -626.963, 110.444, 169.351, -0.0750793, 2.21302, image00024.jpg, 3192.260576, 188559, 91.312500, -1.750000, -0.625000
1166.97, -666.197, 111.052, 167.749, 0.112443, 2.23173, image00025.jpg, 3327.714048, 188573, 93.187500, -1.812500, -0.437500
1158.66, -702.696, 111.221, 167.878, 0.085337, 2.37167, image00026.jpg, 3460.729344, 188586, 93.000000, -1.812500, -0.375000
1149.88, -741.695, 111.681, 166.791, 0.0879688, 2.44996, image00027.jpg, 3597.461728, 188600, 93.125000, -1.812500, -0.375000
1138.75, -774.841, 112.649, 153.165, 0.767097, 2.25807, image00028.jpg, 3727.428000, 188613, 106.000000, -1.375000, -0.125000
1120.81, -808.047, 112.575, 148.502, 0.455579, 1.85543, image00029.jpg, 3860.901536, 188626, 112.312500, -1.250000, 0.000000
1100.5, -840.204, 112.788, 148.404, 0.431917, 1.62291, image00030.jpg, 3995.653568, 188639, 112.687500, -1.187500, -0.062500
1079.1, -873.873, 113.332, 148.526, 0.997371, 1.92956, image00031.jpg, 4127.201856, 188653, 112.687500, -1.312500, -0.062500
1060.38, -902.584, 114.01, 148.856, 0.516059, 1.69278, image00032.jpg, 4259.381280, 188665, 112.187500, -1.312500, -0.062500
1041.89, -932.321, 119.239, 163.107, -1.82231, 3.5105, image00033.jpg, 4392.141408, 188679, 98.562500, 0.062500, 0.375000
1030.55, -957.938, 121.706, 166.916, -4.3039, 3.60263, image00034.jpg, 4527.884384, 188693, 94.187500, 2.812500, -0.125000
1024.89, -978.573, 121.575, 167.286, -4.29615, 3.71307, image00035.jpg, 4628.218688, 188703, 93.937500, 3.125000, -0.250000
1017.13, -1010.69, 118.43, 167.445, -2.40089, 2.45656, image00036.jpg, 4756.272736, 188715, 93.562500, 0.937500, -0.250000
1006.89, -1051.31, 115.711, 167.816, 0.77857, 3.04366, image00037.jpg, 4884.468224, 188728, 93.062500, -2.187500, -0.562500
1000.75, -1080.44, 117.777, 166.61, 1.40738, 2.76923, image00038.jpg, 5013.217792, 188741, 94.000000, -2.937500, 0.187500
996.048, -1095.02, 119.907, 164.234, 2.02003, 4.04888, image00039.jpg, 5141.896128, 188754, 96.187500, -3.062500, 1.125000
992.996, -1106.55, 121.204, 162.443, 1.81952, 4.71458, image00040.jpg, 5271.480576, 188767, 97.937500, -2.437500, 2.250000
988.77, -1116.03, 122.821, 160.489, 2.04988, 5.60421, image00041.jpg, 5402.109792, 188780, 100.062500, -2.375000, 2.937500
983.585, -1129.92, 122.95, 159.552, 2.29986, 5.55529, image00042.jpg, 5531.576352, 188793, 101.312500, -2.125000, 3.437500
