X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1545.88, -68.6629, 101.622, 113.602, 2.38264, 0.861763, image00001.jpg, 136.761760, 196262, 158.562500, -0.937500, -0.250000
1546.87, -70.0113, 98.8225, 113.297, 0.335, 1.40019, image00002.jpg, 266.089760, 196274, 158.562500, -0.937500, -0.250000
1545.85, -68.6725, 101.539, 113.617, 2.21585, 0.850832, image00003.jpg, 394.696768, 196287, 158.562500, -0.937500, -0.250000
1545.89, -68.5983, 101.86, 113.551, 2.47654, 1.03178, image00004.jpg, 525.147168, 196300, 158.562500, -0.937500, -0.250000
1545.85, -68.6693, 101.541, 113.618, 2.21206, 0.846567, image00005.jpg, 657.824064, 196314, 158.562500, -0.937500, -0.250000
1545.89, -68.6765, 101.615, 113.597, 2.38839, 0.85921, image00006.jpg, 790.034592, 196327, 158.562500, -0.937500, -0.250000
1545.85, -68.6788, 101.584, 113.609, 2.25557, 0.844081, image00007.jpg, 925.749184, 196340, 158.562500, -0.937500, -0.250000
1546.86, -69.979, 98.8202, 113.305, 0.313733, 1.39892, image00008.jpg, 1058.082080, 196354, 158.562500, -0.937500, -0.250000
1546.54, -70.1489, 99.0577, 113.242, 0.708508, 1.4041, image00009.jpg, 1189.937440, 196367, 158.562500, -0.875000, -0.250000
1529.4, -75.6431, 101.598, 113.682, 1.6586, 0.932392, image00010.jpg, 1325.984544, 196380, 158.500000, -0.937500, -0.312500
1500.44, -87.9136, 102.704, 113.584, 2.53511, 1.16005, image00011.jpg, 1457.979008, 196394, 158.437500, -0.812500, -0.250000
1467.54, -102.167, 100.639, 113.027, 0.36652, 2.52586, image00012.jpg, 1593.042272, 196407, 158.375000, -1.062500, -0.375000
1432.5, -115.862, 104.314, 113.812, -0.298095, 0.650936, image00013.jpg, 1725.551776, 196420, 158.312500, -1.062500, -0.437500
1394, -132.598, 104.596, 113.799, 0.414117, 1.10634, image00014.jpg, 1857.925888, 196434, 158.125000, -0.937500, -0.375000
1358.48, -148.181, 105.187, 114.004, 0.822903, 1.41623, image00015.jpg, 1993.575712, 196447, 158.062500, -0.937500, -0.312500
1322.34, -163.652, 105.729, 114.131, 0.84001, 1.45155, image00016.jpg, 2125.684704, 196460, 157.937500, -1.062500, -0.375000
1282.97, -180.903, 106.492, 114.49, 0.771527, 1.265, image00017.jpg, 2257.633952, 196474, 157.625000, -1.062500, -0.312500
