X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
218.874, -1904.85, 122.82, 77.8165, 0.930206, 0.621953, image00001.jpg, 131.736960, 265815, 127.750000, -3.250000, -4.437500
218.995, -1904.92, 122.783, 77.7864, 0.962144, 0.606559, image00002.jpg, 260.033408, 265825, 127.750000, -3.250000, -4.437500
218.898, -1904.89, 122.89, 77.7568, 0.892065, 0.695384, image00003.jpg, 389.960096, 265846, 127.750000, -3.250000, -4.437500
218.794, -1904.83, 122.914, 77.7967, 0.872794, 0.706402, image00004.jpg, 521.197984, 265856, 127.750000, -3.250000, -4.437500
219.022, -1904.95, 122.798, 77.7704, 1.00947, 0.599931, image00005.jpg, 657.747968, 265866, 127.750000, -3.250000, -4.437500
211.796, -1902.98, 122.92, 77.4355, 0.756454, 0.64264, image00006.jpg, 789.034912, 265886, 128.062500, -3.312500, -4.500000
192.747, -1899.39, 123.227, 77.3256, 0.866988, 0.168638, image00007.jpg, 925.567520, 265897, 128.250000, -3.375000, -4.500000
169.906, -1894.72, 123.652, 77.2985, 0.769508, 0.402332, image00008.jpg, 1057.426944, 265907, 128.312500, -3.375000, -4.375000
143.671, -1889.75, 123.828, 77.1806, 1.68659, 0.530565, image00009.jpg, 1189.488128, 265917, 128.187500, -3.437500, -4.437500
86.2932, -1878.78, 124.292, 77.1897, 1.26171, 0.704621, image00010.jpg, 1321.501472, 265938, 128.250000, -3.562500, -4.375000
58.9547, -1873.13, 124.609, 77.3482, 0.89889, 0.426477, image00011.jpg, 1458.602048, 265948, 128.187500, -3.500000, -4.437500
2.08625, -1862.3, 124.99, 77.1076, 1.5938, 0.591768, image00012.jpg, 1589.537216, 265968, 128.250000, -3.687500, -4.500000
-36.9085, -1854.49, 125.677, 77.4269, 1.3476, 0.349, image00013.jpg, 1724.895328, 265982, 128.187500, -3.625000, -4.562500
-73.3475, -1848.08, 126.086, 77.1052, 1.06289, 0.757921, image00014.jpg, 1857.458944, 265995, 128.250000, -3.500000, -4.437500
-109.989, -1840.63, 126.282, 77.2518, 1.72596, 0.630936, image00015.jpg, 1989.577504, 266008, 128.250000, -3.375000, -4.375000
-149.544, -1832.93, 126.811, 77.2705, 1.31054, 0.912637, image00016.jpg, 2124.905760, 266022, 128.187500, -3.437500, -4.562500
-185.8, -1825.77, 127.45, 77.4398, 1.45356, 0.707517, image00017.jpg, 2256.947168, 266035, 128.000000, -3.375000, -4.562500
-225.569, -1818.15, 127.79, 77.1918, 1.51655, 0.807055, image00018.jpg, 2393.694528, 266049, 128.062500, -3.250000, -4.562500
-260.818, -1809.71, 128.088, 71.5966, 1.7528, 0.625005, image00019.jpg, 2526.019360, 266062, 133.312500, -3.625000, -4.250000
-284.992, -1802.67, 128.841, 70.0395, 1.69436, 0.668215, image00020.jpg, 2657.684736, 266071, 135.500000, -3.875000, -4.250000
-311.722, -1794.43, 129.153, 69.6614, 1.51963, 0.706605, image00021.jpg, 2793.357984, 266081, 135.937500, -3.812500, -4.312500
-338.253, -1785.36, 129.756, 68.2188, 1.40094, 0.630655, image00022.jpg, 2925.158912, 266091, 143.875000, -4.437500, -3.875000
-383.863, -1761.95, 130.576, 58.3295, 1.23533, 0.387547, image00023.jpg, 3057.244960, 266112, 147.250000, -4.562500, -3.625000
-405.073, -1749.86, 130.865, 57.9377, 1.65118, 0.280588, image00024.jpg, 3192.966240, 266122, 147.625000, -4.437500, -3.625000
-426.071, -1737, 131.479, 56.1344, 1.24888, 0.486974, image00025.jpg, 3326.246592, 266132, 154.437500, -4.937500, -3.375000
-469.389, -1709.82, 130.277, 49.3562, -0.169834, 0.366257, image00026.jpg, 3461.512096, 266153, 157.437500, -5.125000, -3.187500
-499.973, -1684.71, 131.608, 49.0209, -1.11806, 0.870365, image00027.jpg, 3593.646336, 266169, 157.812500, -5.187500, -3.000000
-523.013, -1660.7, 133.425, 47.9979, 0.751759, 0.276326, image00028.jpg, 3725.876960, 266182, 157.750000, -5.187500, -3.125000
-548.279, -1639.27, 133.971, 48.0137, 1.3882, -0.0545616, image00029.jpg, 3861.355808, 266195, 157.750000, -5.187500, -3.125000
-575.03, -1616.03, 134.611, 48.2565, 0.791711, 0.199512, image00030.jpg, 3993.411520, 266209, 157.562500, -5.312500, -3.187500
-601.247, -1596.6, 133.467, 48.4654, 0.227436, -0.21869, image00031.jpg, 4125.545408, 266222, 157.687500, -5.187500, -3.062500
-621.963, -1573.38, 135.323, 38.3395, 1.00894, -0.153571, image00032.jpg, 4260.985632, 266235, 167.062500, -5.562500, -2.375000
-646.958, -1548.65, 133.284, 34.0915, 0.792218, 0.113009, image00033.jpg, 4393.339008, 266249, 171.312500, -5.750000, -2.062500
-666.534, -1522.09, 134.039, 32.8164, 0.657871, 0.550664, image00034.jpg, 4525.640160, 266262, 171.875000, -5.750000, -2.062500
