X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
267.707, -1898.67, 122.149, 77.4324, 0.980838, 0.709647, image00001.jpg, 130.712544, 288610, 115.375000, -3.625000, -4.250000
267.65, -1898.61, 122.122, 77.4338, 1.03493, 0.713373, image00002.jpg, 259.945344, 288630, 115.375000, -3.562500, -4.312500
267.703, -1898.67, 122.159, 77.4383, 0.965797, 0.718951, image00003.jpg, 390.032384, 288640, 115.375000, -3.562500, -4.375000
267.653, -1898.61, 122.118, 77.428, 1.01947, 0.713686, image00004.jpg, 521.867168, 288651, 115.375000, -3.500000, -4.437500
251.61, -1895.38, 122.53, 76.9893, 1.05156, 0.599826, image00005.jpg, 658.153728, 288672, 115.750000, -3.687500, -4.437500
225.694, -1890.35, 122.495, 76.7876, 1.56923, 0.83956, image00006.jpg, 788.962560, 288685, 115.750000, -3.750000, -4.500000
195.485, -1883.94, 123.136, 76.8876, 0.58245, 0.605639, image00007.jpg, 921.818400, 288698, 115.812500, -3.750000, -4.500000
160.35, -1878.43, 122.933, 76.1427, 1.93319, 0.655186, image00008.jpg, 1057.100896, 288712, 115.750000, -3.812500, -4.562500
126.681, -1870.52, 123.67, 76.9011, 1.15129, 0.724675, image00009.jpg, 1190.019232, 288725, 115.687500, -3.750000, -4.500000
92.4689, -1863.86, 124.204, 76.8469, 1.35278, 0.610908, image00010.jpg, 1324.984320, 288738, 115.750000, -3.875000, -4.437500
54.4737, -1855.78, 124.671, 77.0003, 0.854721, 0.527116, image00011.jpg, 1457.701056, 288752, 115.625000, -3.812500, -4.562500
18.1384, -1848.72, 124.771, 76.7643, 2.0135, 0.274608, image00012.jpg, 1589.194048, 288765, 115.687500, -4.000000, -4.562500
-3.88541, -1844.2, 125.011, 76.8098, 1.65083, 0.32309, image00013.jpg, 1724.995552, 288773, 115.750000, -4.000000, -4.687500
-33.8233, -1838.03, 125.09, 76.8345, 1.03892, 0.342455, image00014.jpg, 1857.104192, 288784, 115.750000, -3.875000, -4.562500
-90.4403, -1827.21, 126.056, 76.9343, 1.69554, 0.443798, image00015.jpg, 1989.622944, 288804, 115.625000, -3.875000, -4.437500
-119.206, -1821.31, 125.76, 77.0028, 1.57971, 0.902453, image00016.jpg, 2125.754720, 288814, 115.500000, -3.750000, -4.625000
-150.477, -1814.92, 126.719, 77.1348, 1.23573, 0.649742, image00017.jpg, 2257.617312, 288825, 115.375000, -3.687500, -4.625000
-178.796, -1809.52, 127.341, 77.2749, 1.14531, 0.680269, image00018.jpg, 2389.240384, 288835, 115.250000, -3.625000, -4.687500
-236.115, -1798.78, 127.915, 77.3559, 1.2947, 0.891055, image00019.jpg, 2525.649024, 288855, 115.187500, -3.562500, -4.625000
-284.199, -1789.69, 128.523, 77.4171, 1.43395, 0.855636, image00020.jpg, 2657.739776, 288872, 115.125000, -3.500000, -4.500000
-319.476, -1783.02, 129.336, 77.4115, 1.52613, 0.929987, image00021.jpg, 2793.567072, 288884, 115.000000, -3.562500, -4.625000
-360.456, -1775.19, 130.441, 77.5948, 1.23934, 0.95571, image00022.jpg, 2925.044704, 288898, 114.937500, -3.500000, -4.625000
-398.525, -1768, 130.776, 77.5724, 1.14748, 1.18699, image00023.jpg, 3057.060288, 288911, 114.937500, -3.312500, -4.625000
-439.799, -1760.49, 131.626, 77.5921, 1.33706, 1.19981, image00024.jpg, 3194.061376, 288925, 114.875000, -3.250000, -4.500000
-480.786, -1752.57, 132.2, 76.6515, 1.2837, 1.01463, image00025.jpg, 3326.233632, 288939, 115.250000, -3.375000, -4.562500
-516.522, -1743.46, 132.863, 68.2189, 1.76876, 0.91735, image00026.jpg, 3457.071136, 288952, 123.375000, -3.875000, -4.437500
-552.938, -1731.53, 133.651, 65.3222, 1.3605, 0.67403, image00027.jpg, 3593.101312, 288965, 126.875000, -4.187500, -4.187500
-588.019, -1717.11, 134.384, 64.4025, 1.36622, 0.709139, image00028.jpg, 3725.653920, 288978, 127.750000, -4.250000, -4.125000
-621.972, -1697.02, 136.044, 53.8708, 0.140559, 0.67688, image00029.jpg, 3857.110592, 288992, 137.625000, -5.125000, -3.750000
-654.175, -1677.72, 135.013, 50.1808, 0.842345, 0.166832, image00030.jpg, 3992.999616, 289005, 142.312500, -5.312500, -3.375000
-689.82, -1654.21, 133.813, 49.2838, 0.480478, 0.471534, image00031.jpg, 4125.853344, 289019, 143.250000, -5.312500, -3.062500
-716.473, -1627.51, 134.038, 40.4981, 0.566909, 0.219962, image00032.jpg, 4261.536256, 289032, 151.062500, -5.937500, -2.625000
-741.831, -1595.96, 135.157, 35.6471, 0.123106, 0.818573, image00033.jpg, 4393.711008, 289045, 156.562500, -5.875000, -2.187500
-768.411, -1561.92, 135.587, 35.0011, 0.275174, 0.793488, image00034.jpg, 4525.192064, 289059, 157.375000, -5.750000, -1.937500
-792.968, -1529.1, 135.851, 34.6639, 0.293283, 0.541353, image00035.jpg, 4661.276576, 289072, 157.500000, -5.750000, -1.937500
-816.061, -1495.42, 136.925, 32.6889, 0.430975, 0.979761, image00036.jpg, 4793.683808, 289085, 159.687500, -5.875000, -1.812500
-840.682, -1458.74, 137.823, 32.1123, 0.843269, 0.761186, image00037.jpg, 4926.004352, 289099, 159.750000, -5.812500, -1.750000
-861.172, -1429.64, 138.101, 31.6345, 0.996664, 0.719532, image00038.jpg, 5061.445568, 289112, 159.812500, -5.875000, -1.625000
-866.602, -1420.35, 138.333, 25.1727, 0.774834, 0.745666, image00039.jpg, 5193.493120, 289125, 165.750000, -6.000000, -1.125000
-865.436, -1416.71, 138.113, 16.359, 0.850737, 0.260874, image00040.jpg, 5325.100000, 289138, 174.250000, -6.187500, -0.500000
-861.695, -1414.32, 140.22, 7.28094, 0.58293, -0.925379, image00041.jpg, 5462.258656, 289152, 183.937500, -6.125000, 0.250000
-858.813, -1414.01, 140.177, -0.414946, 0.340413, -1.21429, image00042.jpg, 5593.691264, 289165, 191.812500, -6.125000, 0.875000
-858.662, -1414.21, 140.258, -1.0919, 0.316485, -0.944011, image00043.jpg, 5729.780256, 289173, 193.187500, -5.875000, 0.562500
-858.787, -1414.32, 140.319, -1.16908, 0.322733, -1.17674, image00044.jpg, 5860.741024, 289183, 193.187500, -4.937500, -1.062500
-858.056, -1413.83, 140.338, -1.63735, 0.334547, -1.11227, image00045.jpg, 5993.065536, 289204, 193.562500, -4.937500, -1.062500
-858.037, -1403.07, 140.155, -1.97116, 0.370874, -1.21094, image00046.jpg, 6125.666496, 289214, 193.937500, -4.875000, -1.000000
-858.264, -1384.37, 140.184, -2.02341, 0.465461, -1.11732, image00047.jpg, 6261.687840, 289224, 194.062500, -4.937500, -0.937500
-858.271, -1354.82, 140.03, -2.17646, 0.390895, -1.28638, image00048.jpg, 6393.659904, 289237, 194.562500, -4.812500, -0.875000
-855.412, -1311.27, 139.994, -9.43015, 0.128528, -1.14504, image00049.jpg, 6530.421696, 289255, 203.750000, -5.000000, -0.375000
-848.179, -1269.19, 139.86, -15.0008, -0.262643, -0.891698, image00050.jpg, 6661.637216, 289272, 206.812500, -5.125000, -0.187500
-840.976, -1237.08, 139.944, -15.8115, -0.304244, -0.770259, image00051.jpg, 6797.825824, 289285, 207.625000, -5.125000, -0.062500
-830.764, -1203.17, 139.488, -23.3383, -0.466936, -0.362635, image00052.jpg, 6929.435744, 289299, 214.625000, -5.062500, 0.312500
-819.054, -1173.01, 139.477, -26.5337, -0.345835, -0.129891, image00053.jpg, 7061.696256, 289312, 218.375000, -5.062500, 0.375000
-800.676, -1144.46, 139.113, -37.7054, -0.568887, 0.0377842, image00054.jpg, 7197.621376, 289326, 228.812500, -4.875000, 1.062500
-782.542, -1118.19, 138.503, -41.1557, -0.532742, -0.00654558, image00055.jpg, 7329.404672, 289339, 233.125000, -4.812500, 1.312500
-760.125, -1094.24, 137.981, -46.4333, -0.919708, 0.0537052, image00056.jpg, 7461.404992, 289352, 237.562500, -4.812500, 1.562500
-736.791, -1071.14, 137.527, -50.2648, -0.827024, 0.270682, image00057.jpg, 7596.699552, 289365, 242.125000, -4.750000, 1.875000
-710.954, -1052.64, 136.876, -59.3334, -1.0678, 0.370994, image00058.jpg, 7729.523680, 289378, 250.750000, -4.375000, 2.312500
-691.166, -1039.29, 136.704, -62.977, -1.16141, 0.52471, image00059.jpg, 7861.749568, 289388, 255.187500, -4.250000, 2.500000
-671.309, -1027.38, 136.596, -63.8475, -1.25833, 0.456081, image00060.jpg, 7997.597600, 289398, 255.812500, -4.375000, 2.437500
-650.947, -1016.73, 136.15, -64.0826, -1.16588, 0.593396, image00061.jpg, 8129.444736, 289408, 255.812500, -4.312500, 2.625000
-607.822, -993.831, 135.181, -63.9434, -1.31506, 0.495796, image00062.jpg, 8265.003264, 289429, 255.812500, -4.187500, 2.562500
-587.113, -982.488, 134.691, -62.3355, -1.181, 0.504503, image00063.jpg, 8397.382560, 289439, 251.625000, -4.437500, 2.375000
-567.74, -969.639, 134.395, -58.937, -0.934632, 0.335749, image00064.jpg, 8530.314240, 289449, 250.062500, -4.437500, 2.375000
-520.22, -938.585, 133.405, -58.1771, -1.29813, 0.420296, image00065.jpg, 8665.895232, 289473, 250.062500, -4.750000, 2.250000
-494.042, -920.965, 132.831, -57.6489, -1.37152, 0.307583, image00066.jpg, 8797.387584, 289486, 249.875000, -4.750000, 2.312500
-469.597, -904.319, 132.341, -56.7235, -1.1603, 0.430809, image00067.jpg, 8929.294720, 289499, 248.437500, -4.750000, 2.250000
-443.238, -885.066, 131.738, -55.5243, -1.13728, 0.27898, image00068.jpg, 9065.354592, 289513, 247.875000, -4.625000, 2.187500
-419.292, -866.384, 131.478, -47.3624, -1.00524, 0.086052, image00069.jpg, 9197.532032, 289526, 240.062500, -4.812500, 1.687500
-395.905, -844.127, 130.947, -45.152, -0.960962, 0.0308548, image00070.jpg, 9330.238208, 289539, 237.187500, -4.875000, 1.625000
-372.726, -819.979, 130.385, -44.0646, -1.05895, 0.0467963, image00071.jpg, 9465.739488, 289553, 236.750000, -5.187500, 1.562500
-353.733, -795.813, 129.921, -37.9577, -0.85643, -0.35879, image00072.jpg, 9597.445536, 289566, 230.437500, -5.125000, 1.250000
-335.176, -770.579, 129.614, -36.4059, -0.886269, -0.304532, image00073.jpg, 9734.072384, 289579, 228.375000, -5.187500, 1.000000
-317.522, -745.627, 129.037, -36.3375, -1.04375, -0.123985, image00074.jpg, 9864.967840, 289592, 228.312500, -5.312500, 1.062500
-298.818, -718.579, 128.786, -36.3683, -0.955084, -0.141888, image00075.jpg, 9997.806592, 289606, 228.312500, -5.437500, 0.937500
-281.392, -693.562, 128.33, -36.4239, -0.975741, -0.250061, image00076.jpg, 10133.193888, 289619, 228.375000, -5.250000, 1.062500
-262.755, -666.516, 127.916, -35.6073, -0.888023, -0.226413, image00077.jpg, 10265.626112, 289633, 228.312500, -5.250000, 1.062500
-246.057, -640.383, 127.47, -34.2173, -1.01993, -0.282015, image00078.jpg, 10397.826464, 289646, 226.125000, -5.312500, 0.875000
-229.775, -614.421, 127.173, -33.2491, -0.963453, -0.345261, image00079.jpg, 10533.201856, 289659, 225.875000, -5.500000, 0.875000
-214.549, -583.723, 127.203, -20.0711, -0.470528, -0.429078, image00080.jpg, 10665.082144, 289672, 213.625000, -5.500000, 0.125000
-208.875, -558.756, 127.35, -6.73961, -0.109815, -0.678053, image00081.jpg, 10797.984800, 289686, 199.750000, -5.375000, -0.750000
-208.526, -549.938, 127.024, -2.82719, -0.134707, -0.787327, image00082.jpg, 10933.107936, 289699, 194.937500, -5.250000, -1.000000
-208.809, -549.143, 127.001, -1.40666, -0.136238, -0.720229, image00083.jpg, 11065.708160, 289713, 194.562500, -5.250000, -1.062500
-212.467, -544.039, 126.904, 11.4301, 0.386897, -0.665442, image00084.jpg, 11197.473376, 289726, 183.312500, -5.000000, -1.937500
-218.704, -525.364, 127.28, 15.3223, 0.520829, -0.757394, image00085.jpg, 11333.649120, 289739, 177.062500, -4.875000, -2.187500
-226.496, -500.825, 127.351, 15.8718, 0.532468, -0.729455, image00086.jpg, 11466.351008, 289752, 176.437500, -4.812500, -2.187500
-235.377, -473.532, 127.193, 16.2489, 0.597908, -1.00834, image00087.jpg, 11601.518464, 289765, 176.125000, -4.687500, -2.125000
-247.55, -445.45, 127.781, 24.7226, 0.830782, -0.831476, image00088.jpg, 11732.961664, 289777, 167.187500, -4.500000, -2.562500
-260.7, -421.508, 127.95, 28.8094, 0.845281, -0.674721, image00089.jpg, 11866.024384, 289787, 162.937500, -4.375000, -2.812500
-273.59, -399.546, 128.143, 30.0692, 0.890792, -0.598696, image00090.jpg, 12001.699520, 289797, 162.187500, -4.312500, -2.812500
-299.454, -357.377, 128.902, 30.3282, 0.978183, -0.685602, image00091.jpg, 12133.919488, 289818, 162.000000, -4.250000, -2.812500
-311.523, -337.159, 129.09, 30.3167, 1.03011, -0.6101, image00092.jpg, 12265.961280, 289828, 162.000000, -4.187500, -2.875000
-325.221, -316.357, 129.138, 31.2652, 0.95073, -0.504059, image00093.jpg, 12401.477632, 289838, 158.312500, -4.000000, -3.000000
-341.413, -294.016, 129.346, 34.8745, 1.23507, -0.478894, image00094.jpg, 12534.330944, 289849, 156.812500, -3.875000, -3.062500
-378.988, -248.777, 129.898, 42.771, 1.17445, -0.132009, image00095.jpg, 12664.945472, 289872, 150.187500, -3.437500, -3.187500
-403.308, -222.355, 130.289, 45.1984, 1.2923, -0.317661, image00096.jpg, 12800.927456, 289886, 147.500000, -3.375000, -3.312500
