X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1646.2, -82.5993, 94.747, 1.19067, -0.436673, 1.40251, image00001.jpg, 131.014816, 358796, 164.625000, -3.125000, -3.937500
1646.88, -82.0543, 95.1486, 1.37441, 0.174641, -1.54672, image00002.jpg, 232.246208, 358806, 164.625000, -3.125000, -4.000000
1646.91, -82.0634, 95.1425, 1.39808, 0.183118, -1.54345, image00003.jpg, 363.205248, 358816, 164.625000, -3.125000, -4.000000
1646.89, -82.0554, 95.1398, 1.39219, 0.174477, -1.52172, image00004.jpg, 493.510016, 358826, 164.625000, -3.125000, -4.062500
1646.84, -82.0622, 95.1684, 1.37038, 0.165474, -1.52704, image00005.jpg, 625.465856, 358837, 164.625000, -3.062500, -4.062500
1646.9, -82.0618, 95.1407, 1.38496, 0.166131, -1.50434, image00006.jpg, 755.586688, 358857, 164.562500, -3.062500, -4.125000
1647.25, -76.5368, 95.2296, 0.607068, 0.198836, -1.54276, image00007.jpg, 884.911648, 358867, 165.500000, -3.187500, -4.187500
1646.85, -53.6063, 95.1364, 0.351104, 0.114258, -1.62391, image00008.jpg, 985.103840, 358878, 165.562500, -3.250000, -4.125000
1645.89, -25.2061, 95.0533, 0.428464, 0.111921, -1.42295, image00009.jpg, 1085.480512, 358888, 165.500000, -3.187500, -4.000000
1643.57, 7.23329, 95.861, 0.866583, 0.466813, -1.66589, image00010.jpg, 1186.052480, 358898, 165.562500, -3.250000, -4.000000
1643.08, 37.2572, 95.1511, 0.387662, 0.0395317, -1.78584, image00011.jpg, 1317.242080, 358907, 165.500000, -3.312500, -4.062500
1640.02, 74.8871, 95.941, 1.04061, 0.259991, -0.644628, image00012.jpg, 1446.897888, 358918, 165.625000, -3.312500, -4.062500
1638.9, 148.305, 94.6848, 0.506385, 0.175758, -1.68856, image00013.jpg, 1578.471648, 358939, 165.437500, -3.125000, -4.062500
1637.27, 183.45, 94.685, 0.507714, 0.0971324, -1.61127, image00014.jpg, 1708.004192, 358949, 165.375000, -3.187500, -4.000000
1635.07, 244.267, 94.4958, 0.728073, 0.319348, -2.24995, image00015.jpg, 1838.147296, 358969, 165.125000, -3.250000, -4.062500
1633.42, 276.802, 94.4599, 0.89972, 0.339825, -2.02161, image00016.jpg, 1968.802368, 358982, 165.062500, -3.125000, -4.062500
1631.51, 307.669, 94.5271, 0.957358, -0.0692397, -1.20092, image00017.jpg, 2099.161664, 358995, 165.000000, -3.250000, -4.187500
1626.71, 337.641, 95.2748, 2.23776, -0.0609812, -0.695967, image00018.jpg, 2229.117120, 359008, 165.062500, -3.250000, -4.125000
