X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
263.941, -1865.38, 121.722, 94.9898, 0.652416, 0.949834, image00001.jpg, 132.540512, 300528, 102.500000, -3.500000, -4.812500
263.934, -1865.39, 121.723, 94.9892, 0.665964, 0.955524, image00002.jpg, 261.242208, 300550, 102.500000, -3.500000, -4.812500
263.94, -1865.4, 121.727, 94.9905, 0.662931, 0.95505, image00003.jpg, 389.857248, 300560, 102.500000, -3.500000, -4.812500
259.769, -1865.63, 121.952, 94.5983, 0.71119, 0.910247, image00004.jpg, 490.470048, 300574, 102.875000, -3.500000, -4.812500
241.986, -1867.69, 122.001, 94.4707, 1.03685, 0.939429, image00005.jpg, 618.820384, 300586, 102.937500, -3.500000, -4.812500
217.011, -1870.19, 122.158, 93.9716, 1.18039, 1.37149, image00006.jpg, 746.054016, 300598, 103.187500, -3.500000, -4.750000
184.737, -1873.85, 122.507, 94.1918, 0.189044, 0.954822, image00007.jpg, 875.754560, 300612, 103.187500, -3.562500, -4.625000
152.329, -1876.88, 122.97, 94.1126, 1.32118, 1.19336, image00008.jpg, 1003.999232, 300625, 103.187500, -3.562500, -4.750000
118.689, -1880.12, 124.181, 94.4504, 0.564913, 0.594327, image00009.jpg, 1132.236672, 300638, 103.062500, -3.562500, -4.812500
84.0433, -1884.67, 123.23, 93.2536, 1.4387, 1.67661, image00010.jpg, 1260.678240, 300651, 103.062500, -3.562500, -4.812500
50.1925, -1887.51, 124.44, 94.0848, 0.878318, 1.14803, image00011.jpg, 1390.781824, 300664, 103.000000, -3.625000, -4.875000
26.6398, -1890.04, 124.401, 93.9741, 1.35986, 1.09766, image00012.jpg, 1491.050080, 300673, 103.062500, -3.687500, -4.687500
2.89711, -1891.92, 124.873, 94.2239, 1.31569, 0.884478, image00013.jpg, 1621.484448, 300682, 103.062500, -3.687500, -4.875000
