X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1639.54, -18.5008, 96.0136, -2.89612, 0.689844, -1.82097, image00001.jpg, 135.045888, 366076, 177.875000, -3.937500, -3.687500
1639.64, -19.1923, 95.4481, -3.27626, -0.0270862, -0.759937, image00002.jpg, 237.496448, 366087, 177.875000, -3.937500, -3.687500
1640.04, -18.8679, 95.0083, -3.20569, -0.025623, -1.72352, image00003.jpg, 366.999168, 366107, 177.875000, -3.937500, -3.687500
1639.29, -18.5389, 96.2836, -3.1448, 0.912735, -3.45746, image00004.jpg, 497.972608, 366117, 177.875000, -3.937500, -3.687500
1639.41, -18.53, 96.0982, -2.8646, 0.711006, -1.79711, image00005.jpg, 627.802720, 366128, 177.875000, -3.937500, -3.687500
1640.12, -16.7692, 94.8077, -3.57325, -0.505065, -0.744909, image00006.jpg, 758.929632, 366138, 178.875000, -3.937500, -3.625000
1642.21, 24.1888, 96.1891, -4.13834, 0.657624, -1.85862, image00007.jpg, 889.675808, 366158, 179.125000, -4.000000, -3.687500
1643.19, 56.8854, 93.6079, -4.32669, -1.77974, 1.34894, image00008.jpg, 1019.541632, 366169, 179.250000, -4.187500, -3.562500
1644.64, 89.4213, 93.3843, -4.26734, -1.66485, 1.28314, image00009.jpg, 1149.724960, 366179, 179.125000, -4.000000, -3.687500
1648.08, 158.481, 93.1278, -4.22083, -1.52928, 1.29159, image00010.jpg, 1282.115520, 366199, 179.125000, -3.937500, -3.562500
1650.13, 197.178, 93.0086, -4.20325, -1.69929, 1.37913, image00011.jpg, 1412.956576, 366210, 179.062500, -3.937500, -3.562500
1651.29, 232.547, 92.8704, -3.81719, -1.47034, 1.34894, image00012.jpg, 1542.728704, 366220, 178.812500, -4.062500, -3.562500
1653.33, 266.225, 92.413, -3.71855, -1.99041, 1.42558, image00013.jpg, 1672.520704, 366230, 178.625000, -4.062500, -3.687500
1655.96, 331.17, 92.4985, -3.89498, -1.63819, 1.48194, image00014.jpg, 1802.701088, 366251, 178.687500, -4.000000, -3.750000
1657.69, 373.531, 92.2969, -3.8292, -1.51368, 1.41718, image00015.jpg, 1933.081280, 366266, 178.562500, -3.750000, -3.562500
1660.45, 408.109, 94.4253, -3.47736, 0.520623, -1.89586, image00016.jpg, 2063.642016, 366279, 178.562500, -3.937500, -3.812500
1660.62, 440.375, 91.913, -3.5554, -1.17636, 0.230781, image00017.jpg, 2195.075840, 366292, 178.562500, -3.875000, -3.687500
1662.63, 472.734, 92.8804, -3.36997, -0.628271, 0.960478, image00018.jpg, 2326.146464, 366305, 178.312500, -3.937500, -3.812500
1661.81, 504.343, 91.5536, -1.93411, 0.636913, 2.93332, image00019.jpg, 2460.012448, 366318, 176.625000, -3.687500, -3.937500
1662.05, 536.134, 91.8781, -2.19719, 0.836076, 2.5883, image00020.jpg, 2592.536320, 366332, 176.562500, -3.625000, -3.812500
1662.11, 566.248, 92.6557, -1.77841, -0.5691, -1.04634, image00021.jpg, 2724.695136, 366345, 176.562500, -3.625000, -3.812500
1663.33, 596.172, 94.4705, -1.98132, 0.754658, -2.66787, image00022.jpg, 2859.895328, 366358, 176.562500, -3.812500, -3.875000
1663.29, 629.491, 94.8124, -2.2555, 1.36553, -4.41081, image00023.jpg, 2992.158272, 366372, 176.625000, -3.750000, -3.812500
1662.98, 661.019, 94.181, -1.60686, 0.412204, -1.27149, image00024.jpg, 3128.263552, 366385, 176.437500, -3.750000, -3.812500
1663.03, 693.856, 93.7671, -1.21446, 0.145298, -0.802276, image00025.jpg, 3259.373376, 366398, 176.250000, -3.750000, -3.937500
1660.72, 727.866, 93.6597, 3.42826, -0.0406336, -0.210902, image00026.jpg, 3392.125216, 366411, 172.125000, -3.437500, -4.062500
1658.4, 763.509, 93.8303, 5.17316, 0.619689, -2.99676, image00027.jpg, 3525.220448, 366425, 169.625000, -3.250000, -4.125000
1654.09, 795.243, 93.6099, 5.75222, -0.1047, -0.832684, image00028.jpg, 3659.970208, 366438, 169.500000, -3.187500, -4.125000
1649.1, 832.746, 93.2297, 16.2039, 0.619291, -1.78191, image00029.jpg, 3792.306272, 366452, 159.812500, -2.437500, -4.375000
1635.31, 865.804, 92.3823, 21.8814, -0.653042, -0.394301, image00030.jpg, 3928.863392, 366465, 154.562500, -1.875000, -4.437500
1625.94, 890.978, 93.9915, 22.3122, 0.319327, -0.365325, image00031.jpg, 4029.125376, 366475, 153.562500, -1.875000, -4.437500
1610.85, 915.811, 89.9025, 29.5435, -1.70192, -0.568398, image00032.jpg, 4129.958272, 366485, 148.250000, -1.562500, -4.437500
1590.94, 952.443, 93.2965, 34.79, 2.1684, -1.64141, image00033.jpg, 4261.672288, 366499, 140.312500, -0.937500, -4.437500
1567.92, 980.162, 94.039, 36.8629, 0.94409, -0.233205, image00034.jpg, 4392.466336, 366512, 138.687500, -0.687500, -4.312500
1548.16, 999.867, 94.9822, 44.1215, 1.47357, -0.926718, image00035.jpg, 4492.961408, 366522, 132.562500, -0.250000, -4.187500
1519.41, 1025.55, 95.3438, 54.1743, 1.56514, -0.332002, image00036.jpg, 4624.578144, 366535, 121.625000, 0.500000, -3.937500
1484.95, 1044.63, 93.666, 58.233, -4.27756, 3.54325, image00037.jpg, 4755.116928, 366548, 117.625000, 0.812500, -3.750000
1466.87, 1058.08, 95.2742, 57.3018, 0.750503, -0.0924424, image00038.jpg, 4855.412832, 366558, 117.312500, 0.875000, -3.687500
1443.84, 1071.23, 96.7804, 57.4323, 2.53578, -0.380966, image00039.jpg, 4955.677376, 366568, 117.375000, 0.812500, -3.687500
1414.85, 1088.75, 95.6626, 57.6268, 1.50396, -0.0487421, image00040.jpg, 5086.936992, 366581, 117.375000, 0.687500, -3.812500
1387, 1105.22, 96.8981, 59.1281, 1.90051, -0.612618, image00041.jpg, 5219.087168, 366594, 115.687500, 0.687500, -3.750000
1357.14, 1121.63, 96.7583, 59.4362, 1.96534, -0.116867, image00042.jpg, 5350.190688, 366607, 115.437500, 0.875000, -3.750000
1324.66, 1136.84, 98.0456, 63.0892, 1.41723, 0.205493, image00043.jpg, 5482.042560, 366621, 112.312500, 1.062500, -3.687500
1302.21, 1147.78, 97.7497, 64.3386, 1.33038, -0.00334697, image00044.jpg, 5582.466848, 366631, 110.500000, 1.312500, -3.562500
1279.12, 1157.52, 98.2784, 64.3289, 1.43954, -0.046773, image00045.jpg, 5682.758656, 366641, 110.437500, 1.250000, -3.562500
