X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1572.92, -128.512, 96.3288, 89.8987, 2.69394, 1.2531, image00001.jpg, 132.624480, 228058, 16.687500, -3.312500, -4.187500
1572.92, -128.514, 96.334, 89.8949, 2.70317, 1.25595, image00002.jpg, 263.603040, 228076, 16.687500, -3.312500, -4.187500
1567.61, -128.661, 96.4839, 89.7726, 2.67522, 1.37534, image00003.jpg, 393.695360, 228088, 16.812500, -3.250000, -4.187500
1551.4, -128.984, 97.2539, 89.8742, 1.5813, 1.22787, image00004.jpg, 525.471488, 228101, 16.812500, -3.375000, -4.250000
1523.22, -129.711, 97.348, 89.6148, 2.73648, 1.39933, image00005.jpg, 656.693632, 228115, 16.937500, -3.437500, -4.250000
1487.56, -130.663, 98.0935, 89.4787, 1.93361, 1.46958, image00006.jpg, 789.010336, 228129, 17.000000, -3.312500, -4.187500
1448.78, -132.515, 97.9379, 94.0633, -0.804446, 1.41281, image00007.jpg, 924.697376, 228142, 13.625000, -3.125000, -4.312500
1404.58, -136.252, 98.8933, 96.0035, 1.02279, 1.26323, image00008.jpg, 1057.249696, 228155, 10.687500, -2.937500, -4.437500
1346.02, -143.942, 99.4468, 95.7937, 1.96033, 1.44308, image00009.jpg, 1189.760096, 228169, 10.750000, -2.875000, -4.312500
1286.57, -152.691, 100.214, 95.8101, 1.73243, 1.61736, image00010.jpg, 1325.261440, 228182, 10.625000, -3.062500, -4.437500
1224.6, -163.986, 101.759, 100.825, 1.36745, 1.33972, image00011.jpg, 1456.712096, 228195, 6.500000, -2.750000, -4.437500
1157.04, -183.032, 102.274, 105.029, 1.75339, 1.69473, image00012.jpg, 1590.156768, 228209, 1.937500, -2.250000, -4.562500
1096.03, -202.852, 103.492, 106.004, 1.53324, 1.64021, image00013.jpg, 1725.122272, 228222, 0.937500, -2.125000, -4.562500
1030.82, -224.41, 104.476, 106.358, 1.64175, 2.01266, image00014.jpg, 1859.594016, 228236, 0.562500, -1.875000, -4.437500
970.663, -244.062, 105.762, 106.548, 1.62223, 1.93109, image00015.jpg, 1992.606048, 228249, 0.375000, -1.937500, -4.500000
910.429, -263.92, 106.727, 106.54, 1.85793, 1.99055, image00016.jpg, 2124.514624, 228262, 0.250000, -2.062500, -4.687500
851.343, -283.623, 107.985, 107.019, 1.36133, 1.692, image00017.jpg, 2257.525824, 228275, 0.187500, -2.000000, -4.625000
788.012, -305.74, 108.815, 108.394, 1.49547, 1.90435, image00018.jpg, 2393.044512, 228289, 358.562500, -1.687500, -4.687500
728.413, -328.345, 110.049, 109.169, 1.45402, 1.80138, image00019.jpg, 2524.604544, 228302, 358.062500, -1.875000, -4.750000
663.597, -353.262, 110.643, 109.364, 1.8808, 1.94029, image00020.jpg, 2662.128064, 228316, 357.687500, -1.812500, -4.687500
607.344, -375.467, 112.669, 109.799, 1.68605, 1.70381, image00021.jpg, 2793.236096, 228329, 357.562500, -1.812500, -4.625000
556.395, -395.575, 113.323, 109.722, 2.2168, 1.94934, image00022.jpg, 2925.101216, 228342, 357.437500, -1.812500, -4.687500
509.197, -414.64, 114.281, 110.125, 1.61712, 1.73548, image00023.jpg, 3061.441888, 228356, 357.187500, -1.687500, -4.562500
469.118, -430.53, 114.917, 110.228, 1.66084, 1.79148, image00024.jpg, 3193.155392, 228369, 357.000000, -1.750000, -4.562500
430.66, -446.063, 116.03, 110.35, 1.54271, 1.53862, image00025.jpg, 3324.981760, 228382, 356.937500, -1.875000, -4.562500
386.543, -463.941, 116.749, 110.427, 1.69749, 1.6401, image00026.jpg, 3462.044736, 228396, 356.875000, -1.875000, -4.562500
343.481, -481.238, 117.279, 110.072, 1.75501, 1.64087, image00027.jpg, 3592.995168, 228409, 356.937500, -1.875000, -4.500000
302.348, -492.481, 118.034, 100.037, 1.81246, 1.26408, image00028.jpg, 3725.901024, 228422, 6.312500, -2.625000, -4.250000
254.739, -499.497, 118.981, 94.7642, 2.03979, 1.10784, image00029.jpg, 3862.432832, 228436, 12.187500, -3.000000, -4.250000
208.997, -505.088, 119.813, 93.7685, 1.71636, 1.11792, image00030.jpg, 3993.514144, 228449, 13.187500, -3.125000, -4.062500
164.003, -506.202, 120.964, 85.3282, 1.70126, 0.752941, image00031.jpg, 4125.686528, 228462, 20.687500, -3.812500, -4.000000
121.292, -502.003, 121.371, 73.0898, 1.4314, 0.36947, image00032.jpg, 4261.699424, 228475, 33.125000, -4.562500, -3.437500
73.5597, -490.341, 122.054, 68.7379, 1.28813, 0.458546, image00033.jpg, 4393.849088, 228489, 38.187500, -4.812500, -3.125000
25.8755, -473.331, 122.928, 68.2791, 1.26709, 0.455672, image00034.jpg, 4530.229952, 228503, 38.625000, -4.812500, -3.250000
-18.466, -457.012, 123.672, 67.5957, 1.51098, 0.469942, image00035.jpg, 4661.435840, 228516, 38.687500, -4.687500, -3.250000
-55.7465, -440.404, 123.766, 58.584, 1.09609, 0.35535, image00036.jpg, 4793.750048, 228528, 47.562500, -5.062500, -2.562500
-101.79, -414.151, 125.009, 54.2476, 1.17449, 0.124071, image00037.jpg, 4929.540128, 228543, 52.437500, -5.375000, -2.437500
-140.225, -388.647, 125.796, 53.1241, 1.06092, 0.219047, image00038.jpg, 5060.987008, 228556, 53.187500, -5.312500, -2.250000
-172.161, -360.596, 126.592, 41.6385, 1.17179, -0.231173, image00039.jpg, 5193.137856, 228569, 63.562500, -5.875000, -1.562500
-203.463, -326.71, 126.768, 37.4217, 1.02381, -0.402011, image00040.jpg, 5329.261088, 228582, 69.187500, -5.875000, -1.125000
-235.159, -287.988, 127.392, 36.8279, 1.15133, -0.452387, image00041.jpg, 5461.297632, 228596, 69.812500, -5.812500, -1.062500
-264.35, -251.464, 128.031, 36.6704, 1.21412, -0.427244, image00042.jpg, 5596.652384, 228609, 70.000000, -5.937500, -1.062500
-295.946, -211.818, 128.526, 36.9377, 1.34272, -0.358082, image00043.jpg, 5729.203520, 228623, 69.812500, -5.875000, -1.062500
-325.756, -174.619, 129.089, 36.97, 1.24142, -0.268844, image00044.jpg, 5861.430752, 228636, 69.812500, -5.937500, -1.125000
-355.316, -138.116, 129.441, 36.9219, 1.3628, -0.256882, image00045.jpg, 5997.099520, 228649, 69.875000, -5.812500, -1.062500
-387.223, -98.5584, 130.13, 36.9741, 1.26584, -0.489326, image00046.jpg, 6128.653280, 228663, 69.875000, -5.875000, -0.937500
-417.116, -61.4084, 130.638, 37.5039, 1.15123, -0.36002, image00047.jpg, 6261.814784, 228676, 69.625000, -5.875000, -1.062500
-446.625, -24.1916, 131.212, 37.3944, 1.22496, -0.731668, image00048.jpg, 6396.894016, 228689, 69.500000, -5.812500, -1.000000
-479.144, 15.7204, 131.756, 37.4333, 1.18375, -0.850778, image00049.jpg, 6528.911488, 228703, 69.375000, -6.000000, -1.000000
-507.049, 49.8306, 131.964, 37.5923, 1.11388, -0.694357, image00050.jpg, 6664.958272, 228715, 69.250000, -6.125000, -0.937500
-539.622, 89.3312, 132.525, 37.9568, 0.959294, -0.527731, image00051.jpg, 6797.210912, 228729, 69.125000, -6.125000, -1.062500
-569.59, 127.11, 132.907, 37.9761, 1.30958, -1.08737, image00052.jpg, 6928.753376, 228742, 68.937500, -6.125000, -1.062500
-605.294, 166.943, 133.272, 39.3143, 1.00989, -0.266255, image00053.jpg, 7064.946752, 228756, 68.437500, -6.062500, -0.937500
-631.018, 193.81, 133.572, 48.4159, 1.54284, -0.297271, image00054.jpg, 7196.690080, 228766, 56.187500, -5.562500, -1.687500
-661.935, 218.49, 133.772, 54.7656, 1.14756, -0.213446, image00055.jpg, 7330.039872, 228776, 50.937500, -5.750000, -2.250000
-698.129, 242.53, 134.295, 56.623, 1.50968, -0.340667, image00056.jpg, 7465.006048, 228787, 49.500000, -5.562500, -2.375000
-767.381, 281.075, 135.378, 64.4174, 1.63931, 0.295629, image00057.jpg, 7597.262336, 228807, 41.750000, -5.250000, -2.875000
-804.803, 296.167, 135.661, 67.88, 1.25338, 0.615472, image00058.jpg, 7728.902432, 228817, 38.750000, -4.875000, -3.000000
-843.658, 310.62, 137.07, 68.2353, 2.0741, 0.442556, image00059.jpg, 7865.058624, 228828, 38.187500, -4.812500, -2.937500
-916.712, 336.601, 137.771, 68.9988, 1.115, 0.830054, image00060.jpg, 7998.266752, 228848, 37.937500, -4.687500, -3.000000
-952.223, 349.063, 138.672, 68.9705, 1.95607, 0.49617, image00061.jpg, 8128.754432, 228858, 37.875000, -4.625000, -2.937500
-992.003, 361.947, 139.458, 71.3074, 2.02252, 0.818317, image00062.jpg, 8264.613280, 228869, 31.375000, -4.250000, -3.187500
-1027.44, 372.963, 140.058, 77.2805, 2.29552, 0.595327, image00063.jpg, 8398.136160, 228879, 28.250000, -4.125000, -3.437500
-1099.16, 388.248, 142.489, 79.0045, 2.55153, 0.293116, image00064.jpg, 8529.645792, 228899, 27.750000, -4.250000, -3.375000
-1136.24, 394.206, 143.169, 80.5824, 2.63211, 0.521612, image00065.jpg, 8665.191264, 228909, 22.875000, -3.875000, -3.750000
-1180.12, 396.33, 144.036, 87.2339, 2.22684, 1.17532, image00066.jpg, 8797.436576, 228920, 18.625000, -3.562500, -3.937500
-1256.39, 397.545, 145.473, 89.4305, 2.26062, 0.97499, image00067.jpg, 8933.122560, 228940, 18.000000, -3.562500, -3.812500
-1293.42, 395.34, 146.591, 93.899, 2.52113, 1.1822, image00068.jpg, 9064.770880, 228950, 9.375000, -2.750000, -3.937500
-1366.97, 385.402, 148.506, 101.675, 2.40602, 1.385, image00069.jpg, 9200.769760, 228970, 5.750000, -2.750000, -4.250000
-1416.56, 373.498, 149.062, 102.431, 2.5004, 1.49325, image00070.jpg, 9333.632928, 228983, 5.000000, -2.562500, -4.250000
-1464.56, 360.702, 150.111, 103.08, 2.49608, 1.5064, image00071.jpg, 9465.480032, 228996, 4.562500, -2.437500, -4.187500
-1515.75, 341.798, 151.026, 113.075, 1.85997, 1.83028, image00072.jpg, 9601.143072, 229010, 355.625000, -1.937500, -4.250000
-1562.96, 320.893, 151.254, 115.926, 2.09762, 1.86233, image00073.jpg, 9732.898496, 229023, 352.062500, -1.687500, -4.250000
-1608.31, 297.566, 151.965, 116.739, 2.04718, 1.66416, image00074.jpg, 9865.846816, 229036, 351.250000, -1.687500, -4.312500
-1651.77, 271.838, 152.958, 122.979, 1.66811, 2.19918, image00075.jpg, 9997.659456, 229049, 344.937500, -1.125000, -4.250000
-1696.5, 240.765, 153.397, 125.174, 1.72868, 2.41142, image00076.jpg, 10133.118336, 229063, 342.312500, -0.875000, -4.312500
-1715.05, 226.782, 153.352, 125.229, 2.18769, 2.33195, image00077.jpg, 10264.901728, 229069, 342.062500, -0.875000, -4.312500
-1760.66, 191.368, 153.909, 126.874, 2.14168, 2.27814, image00078.jpg, 10400.796928, 229084, 340.187500, -0.750000, -4.250000
-1787.95, 169.858, 154.948, 127.265, 1.90724, 2.37665, image00079.jpg, 10532.854400, 229093, 340.000000, -0.875000, -4.250000
-1849.52, 117.097, 155.723, 134.941, 1.79977, 2.80467, image00080.jpg, 10668.899008, 229114, 330.937500, -0.125000, -4.000000
-1878.3, 86.4738, 156.524, 143.262, 1.46247, 3.20842, image00081.jpg, 10800.747424, 229125, 323.437500, 0.250000, -3.812500
-1899.33, 57.3543, 156.893, 145.178, 1.38687, 3.23527, image00082.jpg, 10933.034528, 229134, 322.000000, 0.437500, -3.750000
-1943.07, -11.2848, 157.269, 146.049, 1.44815, 3.27085, image00083.jpg, 11069.324064, 229155, 321.750000, 0.375000, -3.750000
-1970.87, -57.8908, 158.72, 154.842, -0.313686, 3.39129, image00084.jpg, 11201.103264, 229170, 314.312500, 1.125000, -3.500000
-1989.87, -100.435, 158.429, 157.398, -0.00465838, 3.39768, image00085.jpg, 11333.391968, 229183, 310.750000, 1.437500, -3.375000
-2007.15, -146.097, 158.85, 157.804, -0.0457735, 3.49588, image00086.jpg, 11469.734112, 229197, 310.187500, 1.750000, -3.312500
-2022.87, -187.469, 159.24, 157.889, 0.0319976, 3.64182, image00087.jpg, 11601.557632, 229210, 310.062500, 1.750000, -3.250000
-2038.54, -229.139, 160.454, 158.251, -0.305329, 3.41232, image00088.jpg, 11734.203552, 229223, 309.875000, 1.500000, -3.375000
-2055.49, -273.755, 160.591, 157.45, 0.316486, 3.63415, image00089.jpg, 11869.043200, 229237, 310.125000, 1.312500, -3.562500
-2072.3, -311.872, 160.136, 148.832, 0.73357, 3.05946, image00090.jpg, 12001.508416, 229250, 318.312500, 0.812500, -3.937500
-2094.03, -349.932, 161.512, 145.556, 1.11461, 3.32568, image00091.jpg, 12136.744960, 229263, 321.687500, 0.375000, -4.062500
-2116.65, -386.561, 162.177, 145.226, 0.954273, 3.03408, image00092.jpg, 12269.253952, 229276, 322.312500, 0.437500, -4.125000
-2144.99, -419.448, 161.407, 133.217, 1.63266, 2.51515, image00093.jpg, 12402.104256, 229290, 333.187500, -0.250000, -4.375000
-2173.58, -440.335, 162.079, 115.197, 2.11295, 1.63899, image00094.jpg, 12537.295712, 229303, 351.375000, -1.875000, -4.625000
-2205.06, -456.145, 162.53, 108.328, 2.26204, 1.63944, image00095.jpg, 12669.990368, 229317, 358.687500, -2.437500, -4.500000
-2231.56, -465.501, 163.46, 106.114, 2.17296, 1.56311, image00096.jpg, 12805.251904, 229330, 0.875000, -2.750000, -4.437500
-2264.08, -472.283, 158.793, 90.1864, 2.7913, 0.999521, image00097.jpg, 12936.970656, 229342, 16.937500, -3.750000, -4.062500
-2286.24, -467.95, 163.504, 82.7963, 2.10656, 0.206008, image00098.jpg, 13069.937728, 229357, 23.937500, -4.312500, -3.750000
-2292.91, -467.992, 163.689, 82.512, 2.07654, 0.319097, image00099.jpg, 13205.430368, 229370, 24.625000, -4.250000, -3.625000
-2292.62, -468.04, 163.638, 82.5164, 2.08547, 0.328763, image00100.jpg, 13337.399424, 229383, 24.625000, -4.187500, -3.750000
-2292.63, -468.028, 163.641, 82.5097, 2.08483, 0.326571, image00101.jpg, 13469.714048, 229397, 24.562500, -4.000000, -3.875000
