X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
208.531, -1903.92, 122.671, 85.3016, 1.13745, 1.01328, image00001.jpg, 129.481088, 238085, 350.562500, -3.125000, -4.437500
208.582, -1904.03, 122.61, 85.2953, 1.08286, 0.948082, image00002.jpg, 258.386208, 238095, 350.562500, -3.125000, -4.437500
208.452, -1903.91, 122.613, 85.3284, 1.12421, 0.959442, image00003.jpg, 387.915520, 238115, 350.562500, -3.125000, -4.437500
208.64, -1904.05, 122.712, 85.2596, 1.22651, 0.997174, image00004.jpg, 519.916736, 238126, 350.562500, -3.125000, -4.437500
208.57, -1904.06, 122.652, 85.2892, 1.21116, 0.939153, image00005.jpg, 652.108928, 238136, 350.625000, -3.062500, -4.437500
206.009, -1903.82, 123.121, 85.0035, 0.745612, 1.13355, image00006.jpg, 787.883200, 238147, 350.875000, -3.187500, -4.437500
170.611, -1901.32, 123.616, 85.0291, 0.488176, 1.0332, image00007.jpg, 920.830048, 238170, 351.000000, -3.250000, -4.437500
139.201, -1899.94, 123.653, 84.6913, 1.22048, 0.652646, image00008.jpg, 1056.938816, 238184, 351.000000, -3.187500, -4.500000
107.972, -1897.41, 124.488, 84.9144, 0.556819, 0.747018, image00009.jpg, 1188.292000, 238197, 351.125000, -3.437500, -4.687500
75.5614, -1895.61, 124.741, 84.8774, 0.547879, 0.785447, image00010.jpg, 1320.299616, 238210, 351.062500, -3.250000, -4.625000
39.5846, -1893.69, 124.607, 84.5776, 1.95512, 0.703115, image00011.jpg, 1455.990432, 238224, 351.062500, -3.312500, -4.625000
7.57531, -1891.66, 125.483, 84.9464, 0.442937, 0.61907, image00012.jpg, 1587.876064, 238237, 351.062500, -3.187500, -4.500000
-28.516, -1889.35, 126.072, 84.7947, 0.174796, 0.600493, image00013.jpg, 1720.783104, 238251, 351.187500, -3.437500, -4.625000
-61.6871, -1887.36, 126.297, 84.5909, 0.436891, 0.759235, image00014.jpg, 1855.961664, 238264, 351.125000, -3.375000, -4.750000
-95.3815, -1885.36, 126.494, 84.6284, 0.75768, 0.799443, image00015.jpg, 1988.678080, 238277, 351.125000, -3.250000, -4.812500
-130.687, -1882.97, 126.954, 84.694, 0.701852, 1.00712, image00016.jpg, 2119.990784, 238290, 351.125000, -3.125000, -4.687500
-169.658, -1880.68, 126.868, 83.6806, 2.43387, 1.113, image00017.jpg, 2255.912864, 238304, 351.437500, -3.062500, -4.687500
-205.147, -1874.27, 128.331, 73.0538, 0.808791, 0.864916, image00018.jpg, 2387.825344, 238317, 1.750000, -3.937500, -4.437500
-247.655, -1863.04, 128.597, 68.5592, 1.52244, 0.731562, image00019.jpg, 2523.683424, 238330, 6.875000, -4.250000, -4.187500
-293.502, -1847.22, 129.528, 68.05, 0.924889, 0.818692, image00020.jpg, 2656.923616, 238344, 7.500000, -4.250000, -4.125000
-333.944, -1832.57, 130.037, 68.2352, 1.30582, 0.634964, image00021.jpg, 2788.733152, 238356, 7.312500, -4.250000, -4.187500
-384.495, -1814.02, 131.231, 67.7811, 0.963693, 0.755398, image00022.jpg, 2924.248736, 238371, 7.437500, -4.125000, -4.187500
-421.69, -1798.18, 131.837, 59.9489, 1.20791, 0.661247, image00023.jpg, 3056.810048, 238383, 15.562500, -4.500000, -3.750000
-465.841, -1774.63, 132.708, 56.3554, 0.912309, 0.457027, image00024.jpg, 3188.488128, 238397, 19.000000, -4.875000, -3.562500
-508.776, -1748.27, 133.193, 56.0777, 1.48052, 0.572159, image00025.jpg, 3324.601696, 238411, 19.312500, -4.812500, -3.625000
-546.154, -1725.4, 134.314, 56.4017, 1.15923, 0.677008, image00026.jpg, 3456.736416, 238423, 19.187500, -4.687500, -3.500000
-586.957, -1700.79, 134.558, 57.1525, 0.711058, 0.647677, image00027.jpg, 3592.319680, 238437, 18.937500, -4.750000, -3.562500
-627.252, -1676.74, 135.138, 57.0288, 1.45871, 0.19403, image00028.jpg, 3724.656640, 238451, 18.687500, -5.000000, -3.562500
-662.226, -1656.36, 134.494, 52.7844, 0.0823269, 0.163993, image00029.jpg, 3856.000960, 238464, 23.375000, -5.125000, -3.250000
-683.419, -1640.07, 134.153, 44.5857, 0.214632, 0.34525, image00030.jpg, 3991.816960, 238474, 33.062500, -5.562500, -2.500000
-701.591, -1623.57, 134.482, 40.0992, 0.471775, 0.193831, image00031.jpg, 4124.328896, 238484, 36.750000, -5.687500, -2.250000
-717.708, -1606.14, 134.764, 39.1641, 0.345698, 0.278154, image00032.jpg, 4259.952544, 238494, 37.187500, -5.625000, -2.187500
-744.345, -1569.22, 136.19, 32.235, 0.590916, 0.247416, image00033.jpg, 4391.614880, 238515, 44.062500, -5.750000, -1.562500
-752.272, -1550.9, 135.889, 23.8059, 0.76128, 0.082139, image00034.jpg, 4524.311424, 238525, 55.375000, -6.000000, -0.687500
-757.631, -1528.32, 137.218, 15.0927, 0.912136, -0.661852, image00035.jpg, 4659.783456, 238535, 66.000000, -6.062500, 0.000000
-765.8, -1484.33, 138.56, 6.42574, 0.54967, -0.708285, image00036.jpg, 4791.891136, 238556, 69.062500, -5.875000, 0.250000
-770.924, -1455.17, 138.157, 6.21932, 0.642574, -1.17637, image00037.jpg, 4925.101248, 238570, 69.375000, -5.875000, 0.312500
-774.47, -1425.09, 138.68, 5.55923, 0.638796, -0.982334, image00038.jpg, 5059.686144, 238584, 69.625000, -5.812500, 0.375000
-773.712, -1397.71, 138.645, -4.7168, -0.0579589, -0.899017, image00039.jpg, 5191.862560, 238597, 79.750000, -5.875000, 1.125000
-772.733, -1366.07, 138.716, -8.90362, -0.100824, -0.76366, image00040.jpg, 5324.616864, 238611, 84.312500, -5.687500, 1.437500
-769.489, -1338.34, 138.779, -9.33571, -0.0869433, -0.690901, image00041.jpg, 5460.346144, 238624, 85.062500, -5.687500, 1.437500
-765.465, -1308.76, 138.57, -10.3901, 0.0380048, -0.742498, image00042.jpg, 5592.994688, 238638, 85.250000, -5.500000, 1.500000
-757.334, -1279.01, 138.364, -20.478, -0.408567, -0.559282, image00043.jpg, 5724.039328, 238651, 94.437500, -5.500000, 2.062500
-745.371, -1249.5, 138.088, -31.0419, -0.334707, -0.202172, image00044.jpg, 5860.417536, 238664, 106.062500, -4.812500, 2.812500
-741.02, -1240.42, 137.98, -32.4647, -0.45436, -0.184584, image00045.jpg, 5992.660320, 238668, 109.375000, -4.562500, 3.062500
-712.8, -1192.59, 137.432, -34.0067, -0.635571, -0.218818, image00046.jpg, 6127.755840, 238689, 109.625000, -4.812500, 3.062500
-698.011, -1169.49, 137.162, -33.8782, -0.558599, -0.270655, image00047.jpg, 6259.769056, 238699, 109.375000, -4.562500, 3.000000
-682.99, -1145.68, 136.923, -33.8545, -0.561596, -0.309718, image00048.jpg, 6391.820992, 238709, 109.375000, -4.812500, 3.062500
-651.871, -1096.62, 136.44, -33.8236, -0.62099, -0.271305, image00049.jpg, 6528.819552, 238730, 109.312500, -4.750000, 3.062500
-636.902, -1072.18, 136.164, -33.6796, -0.490229, -0.300731, image00050.jpg, 6660.387520, 238740, 109.250000, -4.625000, 3.187500
-622.264, -1048.38, 135.866, -33.5473, -0.587251, -0.533717, image00051.jpg, 6791.912544, 238750, 109.062500, -4.875000, 3.125000
-598.184, -1009.93, 135.41, -33.2986, -0.639661, -0.341544, image00052.jpg, 6929.022656, 238766, 108.937500, -4.812500, 3.062500
-571.482, -966.557, 134.802, -33.3746, -0.689371, -0.408458, image00053.jpg, 7060.392896, 238784, 108.937500, -4.937500, 3.125000
-550.585, -933.201, 134.307, -33.2632, -0.665329, -0.338935, image00054.jpg, 7192.995232, 238798, 108.875000, -4.937500, 3.125000
-531.129, -901.343, 134.057, -33.4081, -0.737759, -0.411954, image00055.jpg, 7328.964544, 238811, 109.000000, -4.875000, 3.250000
-510.275, -867.053, 133.267, -33.1449, -0.906368, -0.350048, image00056.jpg, 7460.392448, 238824, 108.875000, -4.937500, 3.250000
-485.229, -825.761, 132.671, -32.871, -0.941748, -0.318711, image00057.jpg, 7596.890944, 238838, 108.625000, -5.062500, 3.187500
-460.857, -785.774, 132.1, -32.8018, -0.915252, -0.388636, image00058.jpg, 7728.625024, 238851, 108.500000, -5.062500, 3.250000
-438.946, -741.947, 131.611, -27.156, -0.767994, -0.515595, image00059.jpg, 7860.035296, 238864, 103.500000, -5.250000, 3.000000
-425.044, -711.634, 131.336, -23.6901, -0.616201, -0.530955, image00060.jpg, 7995.779488, 238873, 98.812500, -5.625000, 2.625000
-410.343, -676.212, 131.253, -22.8069, -0.608341, -0.463803, image00061.jpg, 8129.116704, 238883, 98.062500, -5.687500, 2.562500
-395.675, -637.75, 131.014, -22.2514, -0.530074, -0.42798, image00062.jpg, 8259.776448, 238894, 97.750000, -5.625000, 2.687500
-373.269, -573.023, 130.445, -18.607, -0.400694, -0.677169, image00063.jpg, 8396.179456, 238912, 91.312500, -5.812500, 2.125000
-362.815, -527.161, 130.144, -10.3635, -0.35995, -0.572883, image00064.jpg, 8527.853376, 238924, 81.562500, -6.000000, 1.500000
-355.622, -485.442, 130.095, -3.50369, -0.238239, -1.04659, image00065.jpg, 8660.754912, 238935, 77.687500, -6.062500, 1.062500
-355.267, -409.387, 129.615, -0.958476, 0.00516278, -0.719189, image00066.jpg, 8796.793152, 238955, 76.687500, -6.250000, 0.937500
-358.027, -371.867, 129.773, 3.52318, 0.13114, -0.884741, image00067.jpg, 8932.485184, 238965, 67.687500, -6.250000, 0.187500
-365.668, -332.168, 130.011, 12.7115, 0.562356, -0.802085, image00068.jpg, 9063.714688, 238976, 61.062500, -6.312500, -0.187500
-385.931, -267.415, 130.304, 16.1463, 0.626694, -0.972862, image00069.jpg, 9195.911392, 238996, 59.875000, -6.250000, -0.250000
-395.693, -237.403, 130.397, 16.2895, 0.684537, -0.877126, image00070.jpg, 9329.204160, 239006, 59.500000, -6.125000, -0.250000
-405.92, -208.476, 130.748, 19.4047, 0.81401, -0.831425, image00071.jpg, 9464.327136, 239016, 51.375000, -6.125000, -1.062500
-424.685, -166.049, 131.123, 27.0969, 1.0504, -0.939684, image00072.jpg, 9596.792448, 239031, 48.250000, -6.125000, -1.187500
-447.486, -125.407, 131.391, 28.1123, 0.864255, -0.826245, image00073.jpg, 9731.569120, 239046, 47.750000, -6.187500, -1.312500
-464.449, -96.1427, 131.687, 28.6048, 0.958799, -1.02896, image00074.jpg, 9863.760576, 239057, 47.562500, -6.125000, -1.187500
-482.677, -66.7819, 131.701, 31.3832, 1.06118, -0.900782, image00075.jpg, 9995.545632, 239068, 37.062500, -5.875000, -2.062500
-532.041, -17.5283, 132.36, 51.55, 1.15318, -0.202785, image00076.jpg, 10128.125888, 239088, 22.625000, -5.312500, -3.062500
-561.474, 1.98418, 132.717, 57.3071, 1.64639, -0.116075, image00077.jpg, 10264.615008, 239098, 17.500000, -5.062500, -3.312500
-592.046, 19.5227, 132.858, 59.0854, 1.39706, 0.184042, image00078.jpg, 10396.822272, 239109, 16.812500, -4.937500, -3.375000
-643.332, 48.105, 133.556, 59.5062, 1.50269, 0.0980332, image00079.jpg, 10532.273728, 239129, 16.500000, -4.937500, -3.437500
-668.352, 61.893, 133.937, 59.6752, 1.54529, -0.123821, image00080.jpg, 10664.382816, 239139, 16.312500, -5.125000, -3.375000
-696.585, 76.6651, 134.201, 59.8594, 1.20315, -0.201492, image00081.jpg, 10796.127744, 239150, 16.187500, -5.062500, -3.312500
-751.477, 106.348, 135.004, 59.928, 1.25103, 0.37593, image00082.jpg, 10932.580608, 239172, 16.125000, -5.125000, -3.375000
-782.618, 123.89, 135.907, 59.8669, 1.7384, -0.315823, image00083.jpg, 11064.577920, 239185, 16.062500, -5.187500, -3.375000
-814.754, 141.308, 136.421, 60.0823, 1.82877, -0.190763, image00084.jpg, 11196.327072, 239198, 15.937500, -4.937500, -3.437500
-849.754, 159.809, 136.791, 60.0955, 1.86272, -0.101255, image00085.jpg, 11332.560384, 239212, 15.875000, -5.000000, -3.375000
-882.026, 176.88, 137.399, 60.4006, 2.11072, -0.360069, image00086.jpg, 11464.401952, 239225, 15.562500, -4.875000, -3.375000
-916.21, 194.933, 137.771, 60.4888, 1.9691, 0.230497, image00087.jpg, 11600.926880, 239239, 15.562500, -4.562500, -3.312500
-945.223, 210.44, 138.308, 60.5357, 1.60626, 0.27057, image00088.jpg, 11732.355680, 239251, 15.625000, -4.750000, -3.375000
-980.353, 228.673, 138.912, 60.3399, 1.74205, 0.139683, image00089.jpg, 11864.106016, 239265, 15.500000, -4.562500, -3.437500
-1009.71, 246.922, 139.806, 54.5943, 1.71052, -0.00811848, image00090.jpg, 11999.809472, 239278, 20.812500, -5.125000, -3.062500
-1041.9, 268.473, 140.288, 52.5927, 1.69205, 0.000653809, image00091.jpg, 12132.718784, 239292, 23.500000, -5.187500, -2.875000
-1071.1, 290.191, 140.872, 51.8856, 1.71656, 0.212746, image00092.jpg, 12264.799392, 239305, 23.750000, -5.125000, -2.937500
-1097.77, 314.166, 141.084, 41.7584, 1.45677, -0.347277, image00093.jpg, 12400.744192, 239319, 31.937500, -5.625000, -2.375000
-1120.08, 336.618, 140.128, 32.8585, 0.510258, -0.754964, image00094.jpg, 12532.625856, 239332, 43.375000, -6.000000, -1.500000
-1132.07, 366.134, 143.995, 28.851, 1.15182, -1.21658, image00095.jpg, 12667.824160, 239345, 47.125000, -6.062500, -1.187500
