X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1574.55, -188.06, 101.338, 91.2694, 1.4091, 1.24346, image00001.jpg, 129.792032, 125139, 359.187500, -1.500000, 0.875000
1574.56, -187.92, 101.567, 91.4043, 0.724294, 1.13776, image00002.jpg, 230.193568, 125155, 359.187500, -1.500000, 0.875000
1574.54, -187.901, 101.534, 91.4198, 0.680201, 1.15803, image00003.jpg, 360.554368, 125168, 359.187500, -1.500000, 0.875000
1574.59, -188.061, 101.327, 91.2679, 1.43529, 1.23661, image00004.jpg, 490.262272, 125181, 359.187500, -1.500000, 0.875000
1574.55, -187.925, 101.547, 91.4024, 0.709383, 1.13373, image00005.jpg, 618.679840, 125193, 359.187500, -1.500000, 0.875000
1574.54, -187.909, 101.522, 91.4197, 0.641271, 1.15667, image00006.jpg, 747.074304, 125207, 359.187500, -1.500000, 0.875000
1574.36, -188.014, 101.277, 91.1723, 1.35168, 1.2612, image00007.jpg, 872.674528, 125219, 359.187500, -1.437500, 0.875000
1563.1, -187.391, 101.845, 90.5713, 0.537021, 1.05107, image00008.jpg, 1000.523648, 125232, 359.937500, -1.437500, 0.875000
1537.97, -186.811, 102.745, 90.3816, 0.825731, 1.0435, image00009.jpg, 1129.174336, 125245, 0.125000, -1.500000, 0.750000
1505.06, -186.731, 103.358, 90.4056, 0.912413, 1.34373, image00010.jpg, 1258.349728, 125258, 0.000000, -1.375000, 0.812500
1469.29, -186.147, 105.468, 90.5108, 0.516842, 1.01865, image00011.jpg, 1386.261600, 125270, 0.062500, -1.437500, 0.812500
1428.79, -186.282, 105.231, 90.3944, -0.10701, 1.27199, image00012.jpg, 1517.712800, 125284, 0.062500, -1.375000, 0.750000
1389.32, -185.987, 105.955, 90.4959, 0.0487293, 1.15661, image00013.jpg, 1653.039072, 125297, 0.187500, -1.375000, 0.750000
1350.12, -186.232, 105.954, 90.2971, 0.326301, 1.31693, image00014.jpg, 1785.966336, 125310, 0.062500, -1.500000, 0.687500
1306.4, -186.449, 106.994, 90.6622, 0.227659, 1.20766, image00015.jpg, 1921.829248, 125324, 359.750000, -1.562500, 0.625000
1265.99, -186.411, 107.356, 90.7512, 0.241279, 1.16042, image00016.jpg, 2053.291904, 125337, 359.687500, -1.500000, 0.625000
1225.91, -186.781, 107.689, 91.0379, 0.277437, 1.25365, image00017.jpg, 2185.412096, 125350, 359.500000, -1.250000, 0.687500
1213.59, -187.278, 107.718, 91.1365, 0.974164, 1.11215, image00018.jpg, 2320.950848, 125354, 359.375000, -1.250000, 0.687500
1148.02, -188.467, 109.219, 91.2158, 0.413962, 1.26872, image00019.jpg, 2454.142816, 125375, 359.437500, -1.312500, 0.687500
1117.24, -189.077, 109.769, 91.1714, 0.484841, 1.45276, image00020.jpg, 2585.228736, 125385, 359.375000, -1.125000, 0.687500
1085.97, -189.189, 110.362, 91.1569, 0.528893, 1.44215, image00021.jpg, 2721.404320, 125395, 359.250000, -1.062500, 0.750000
1020.66, -190.422, 111.593, 91.5917, 0.531507, 1.65974, image00022.jpg, 2854.096544, 125416, 359.000000, -0.937500, 0.750000
989.046, -191.055, 112.432, 91.8484, 0.525284, 1.50239, image00023.jpg, 2989.921600, 125426, 358.812500, -1.000000, 0.687500
957.611, -192.004, 112.781, 92.0135, 0.473608, 1.53322, image00024.jpg, 3123.007232, 125436, 358.625000, -1.062500, 0.812500
888.462, -193.802, 114.156, 91.3484, 0.650806, 1.41453, image00025.jpg, 3257.240672, 125458, 358.750000, -1.187500, 0.875000
847.884, -194.596, 114.77, 90.2282, 0.623079, 1.25511, image00026.jpg, 3389.335904, 125471, 0.437500, -1.187500, 0.812500
807.906, -194.457, 115.425, 90.2202, 0.343886, 1.07571, image00027.jpg, 3523.382336, 125484, 0.562500, -1.312500, 0.812500
764.646, -194.159, 116.003, 88.7296, 0.880809, 1.04232, image00028.jpg, 3657.873408, 125498, 0.750000, -1.250000, 0.812500
727.465, -186.902, 116.982, 75.8584, 0.698892, 0.889675, image00029.jpg, 3789.675904, 125511, 13.875000, -0.375000, 0.812500
687.323, -176.222, 117.598, 71.7181, 0.678993, 0.826366, image00030.jpg, 3922.066432, 125524, 18.875000, -0.125000, 0.812500
645.436, -162.16, 118.136, 71.3337, 0.622701, 0.821743, image00031.jpg, 4059.812000, 125538, 19.437500, -0.125000, 0.875000
607.12, -148.782, 118.998, 72.0144, 0.825008, 0.96437, image00032.jpg, 4189.783840, 125551, 19.125000, 0.000000, 0.750000
570.942, -136.836, 119.413, 80.3226, 0.869104, 1.07941, image00033.jpg, 4321.169600, 125564, 11.125000, -0.312500, 0.812500
528.137, -128.58, 120.628, 82.7779, 0.832243, 0.915421, image00034.jpg, 4457.645760, 125578, 8.187500, -0.625000, 0.812500
487.085, -122.888, 121.36, 83.243, 0.75988, 0.905443, image00035.jpg, 4589.261920, 125591, 7.750000, -0.687500, 0.750000
445.819, -117.659, 121.934, 83.4379, 0.625575, 0.908972, image00036.jpg, 4721.939872, 125604, 7.500000, -0.750000, 0.750000
402.037, -112.354, 122.599, 83.5344, 0.764682, 1.10341, image00037.jpg, 4857.791296, 125618, 7.375000, -0.625000, 0.750000
361.473, -107.286, 123.545, 83.5288, 1.02364, 1.03315, image00038.jpg, 4990.536768, 125631, 7.187500, -0.500000, 0.875000
320.467, -101.977, 124.618, 83.5207, 0.922897, 1.1322, image00039.jpg, 5121.515872, 125644, 7.125000, -0.562500, 0.812500
279.374, -96.963, 125.596, 83.8416, 0.859242, 1.16064, image00040.jpg, 5257.449952, 125657, 6.875000, -0.562500, 0.687500
234.856, -92.2361, 126.342, 84.17, 0.80029, 1.07415, image00041.jpg, 5390.459968, 125671, 6.750000, -0.500000, 0.812500
194.12, -87.8912, 127.206, 84.373, 0.814483, 1.4371, image00042.jpg, 5521.384960, 125684, 6.625000, -0.312500, 0.812500
150.033, -83.36, 128.126, 84.5769, 0.745699, 1.3089, image00043.jpg, 5657.658688, 125698, 6.375000, -0.437500, 0.875000
118.477, -80.6371, 131.99, 84.3918, 1.1847, 3.39442, image00044.jpg, 5790.008768, 125711, 6.437500, 1.562500, 0.937500
91.4698, -78.4931, 135.933, 83.5083, 1.68835, 5.20328, image00045.jpg, 5925.968224, 125724, 7.062500, 3.312500, 1.312500
56.8897, -73.8965, 136.388, 83.4367, 1.4404, 5.65527, image00046.jpg, 6058.063840, 125738, 7.312500, 3.750000, 1.312500
12.4481, -68.7216, 133.685, 83.5859, 1.42711, 2.25867, image00047.jpg, 6189.996896, 125751, 7.375000, 1.562500, 1.312500
0.0753315, -66.3509, 131.674, 83.4487, 0.888775, 1.20646, image00048.jpg, 6326.007520, 125754, 7.875000, -0.562500, 1.437500
-54.9579, -61.8218, 136.261, 81.8465, 2.75243, 0.428038, image00049.jpg, 6457.886528, 125774, 9.375000, -0.750000, 2.875000
-71.8436, -59.3648, 138.704, 79.8918, 3.71373, 0.046785, image00050.jpg, 6590.062560, 125784, 11.625000, -0.500000, 4.000000
-87.702, -55.1479, 139.676, 78.452, 4.12901, -0.0133113, image00051.jpg, 6726.039392, 125794, 13.625000, -1.312500, 3.687500
-128.311, -42.338, 141.222, 76.6139, 3.53324, -0.902642, image00052.jpg, 6858.713888, 125815, 14.187500, -1.187500, 3.500000
-149.767, -35.2108, 138.978, 76.7864, 3.00439, 0.25692, image00053.jpg, 6993.919936, 125825, 13.750000, 0.000000, 1.812500
-176.456, -23.6258, 135.298, 77.0679, 0.877302, 1.02452, image00054.jpg, 7126.002144, 125835, 13.500000, -0.125000, 0.750000
-246.241, -7.37891, 136.361, 77.3561, 1.04381, 1.27774, image00055.jpg, 7261.133568, 125858, 13.375000, 0.125000, 0.875000
-285.714, 1.63433, 137.407, 77.407, 1.10476, 1.14097, image00056.jpg, 7394.344640, 125871, 13.375000, 0.000000, 0.875000
-328.745, 11.8331, 138.274, 77.5486, 0.975289, 1.0255, image00057.jpg, 7527.419232, 125885, 13.250000, -0.062500, 0.750000
-368.63, 21.2741, 139.145, 77.6236, 0.886341, 0.823164, image00058.jpg, 7661.170176, 125898, 13.187500, -0.187500, 0.687500
-408.874, 29.8082, 139.475, 77.7453, 0.808374, 0.839445, image00059.jpg, 7793.231712, 125911, 13.125000, -0.062500, 0.875000
-447.56, 40.2085, 140.187, 72.5808, 1.03335, 0.861393, image00060.jpg, 7925.138368, 125924, 17.687500, 0.000000, 0.812500
-485.931, 52.9005, 140.955, 70.636, 0.919509, 0.631333, image00061.jpg, 8057.388736, 125937, 20.187500, 0.187500, 0.812500
-527.48, 67.6929, 141.944, 70.6297, 0.891333, 0.728308, image00062.jpg, 8193.213184, 125951, 20.187500, 0.062500, 0.750000
-565.924, 81.9213, 142.315, 70.644, 0.789092, 0.735549, image00063.jpg, 8325.516480, 125964, 20.187500, 0.000000, 0.750000
-607.734, 96.8322, 142.975, 70.6296, 0.981478, 0.745117, image00064.jpg, 8461.505856, 125978, 20.062500, 0.125000, 0.812500
-646.643, 111.119, 143.604, 70.7526, 0.767211, 0.624477, image00065.jpg, 8593.184544, 125991, 20.125000, 0.000000, 0.687500
-673.383, 118.223, 148.719, 69.7654, 2.18678, 3.62146, image00066.jpg, 8725.605664, 126004, 20.687500, 2.875000, 1.125000
-701.003, 128.14, 151.946, 69.4959, 2.86234, 5.62793, image00067.jpg, 8861.821024, 126018, 20.937500, 5.312500, 0.812500
