X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename, Timestamp [ms], Frame, IMU yaw [degrees], IMU pitch [degrees], IMU roll [degrees]
1590.12, -80.4541, 96.391, 93.1567, 2.54727, 1.4022, image00001.jpg, 133.304768, 192598, 345.562500, -2.687500, -5.437500
1590.1, -80.4597, 96.4006, 93.1623, 2.54856, 1.41097, image00002.jpg, 262.384128, 192608, 345.562500, -2.687500, -5.437500
1590.09, -80.4647, 96.4012, 93.1617, 2.55624, 1.40632, image00003.jpg, 364.701920, 192617, 345.562500, -2.687500, -5.437500
1590.08, -80.4525, 96.3738, 93.1493, 2.57934, 1.41523, image00004.jpg, 466.661024, 192628, 345.562500, -2.687500, -5.437500
1590.12, -80.4608, 96.3675, 93.1524, 2.55585, 1.40592, image00005.jpg, 567.145600, 192639, 345.562500, -2.687500, -5.437500
1590.05, -80.4165, 96.2663, 93.2145, 2.17376, 1.3769, image00006.jpg, 697.506912, 192658, 345.562500, -2.687500, -5.437500
1590.15, -80.4625, 96.3563, 93.1559, 2.56052, 1.40514, image00007.jpg, 827.681792, 192669, 345.562500, -2.687500, -5.437500
1590.12, -80.4559, 96.3679, 93.1578, 2.55789, 1.40892, image00008.jpg, 956.727136, 192680, 345.562500, -2.687500, -5.437500
1588.1, -80.6273, 96.3891, 93.3398, 1.53856, 1.19712, image00009.jpg, 1087.175328, 192689, 345.750000, -2.625000, -5.437500
1558.79, -83.1084, 96.9295, 92.9126, 1.49486, 1.03994, image00010.jpg, 1214.359872, 192710, 345.937500, -2.625000, -5.375000
1541.91, -84.71, 97.2794, 92.8948, 1.74, 1.39043, image00011.jpg, 1344.402016, 192719, 345.937500, -2.812500, -5.562500
1517.06, -86.2635, 97.5073, 92.7925, 1.87687, 1.08819, image00012.jpg, 1471.180096, 192731, 345.937500, -2.687500, -5.500000
1494.44, -87.5007, 98.4388, 92.4414, 0.938361, 1.24955, image00013.jpg, 1600.225024, 192741, 345.937500, -2.812500, -5.625000
1445.32, -93.2881, 98.746, 98.1015, 0.611718, 1.0683, image00014.jpg, 1729.319840, 192762, 340.937500, -2.312500, -5.625000
1413.69, -99.2744, 98.8639, 100.579, 1.72466, 1.50957, image00015.jpg, 1857.664448, 192776, 338.375000, -2.000000, -5.812500
1385.62, -105.631, 98.9702, 100.759, 1.95452, 1.49798, image00016.jpg, 1987.273568, 192789, 338.062500, -2.187500, -5.750000
1358.75, -111.642, 99.4807, 100.548, 2.38142, 1.72053, image00017.jpg, 2116.301792, 192802, 338.062500, -2.125000, -5.625000
1332.09, -117.481, 100.023, 100.629, 1.86287, 1.61112, image00018.jpg, 2247.013280, 192815, 338.062500, -1.937500, -5.625000
1311.13, -122.034, 100.432, 100.751, 1.47681, 1.34412, image00019.jpg, 2347.509088, 192825, 338.062500, -2.000000, -5.687500
1283.28, -130.483, 100.715, 105.743, 2.15068, 1.8485, image00020.jpg, 2477.486464, 192838, 333.625000, -1.562500, -5.687500
1255.99, -140.466, 101.002, 108.054, 1.52904, 1.61609, image00021.jpg, 2606.529984, 192851, 330.875000, -1.250000, -5.687500
1229.5, -150.113, 101.737, 108.3, 1.32097, 1.32784, image00022.jpg, 2734.441760, 192864, 330.625000, -1.250000, -5.750000
